AVAPS-T06 STA 231221570 240818 113818.57
AVAPS-T06 COM            UTC     UTC       Air    Air     Rel   Wind   Wind   Vert      GPS        GPS     Geopoten GPS  Sonde  Sonde GPS Wind    GPS
AVAPS-T06 COM   Sonde    Date    Time     Press   Temp   Humid  Dir    Spd    Veloc  Longitude   Latitude  Altitude Wnd   RH1    RH2  Snd Error Altitude
AVAPS-T06 COM    ID     yymmdd hhmmss.ss   (mb)  (degC)   (%)   (deg)  (m/s)  (m/s)    (deg)       (deg)      (m)   Sat   (%)    (%)  Sat (m/s)    (m)
AVAPS-T06 COM --------- ------ --------- ------- ------ ------ ------ ------ ------ ----------- ---------- -------- --- ------ ------ --- ----- --------
AVAPS-D06 P00 231221570 240818 114345.25  871.55  25.03  20.34 143.88 256.61   0.06  -27.725795  12.706530 99999.00  12  20.34 999.00  12  0.13 13326.24
AVAPS-D06 P10 231221570 240818 114345.50 9999.00  99.00 999.00 143.86 256.64   0.03  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114345.75  871.59  25.03  20.34 143.82 256.64   0.03  -27.726490  12.707465 99999.00  12  20.34 999.00  12  0.13 13326.24
AVAPS-D06 P10 231221570 240818 114346.00 9999.00  99.00 999.00 143.79 256.68   0.04  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114346.25  871.50  25.03  20.33 143.76 256.68   0.04  -27.727187  12.708399 99999.00  12  20.33 999.00  12  0.13 13326.26
AVAPS-D06 P10 231221570 240818 114346.50 9999.00  99.00 999.00 143.73 256.69   0.19  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114346.75  871.79  25.03  20.33 143.69 256.73   0.18  -27.727885  12.709332 99999.00  12  20.33 999.00  12  0.13 13326.33
AVAPS-D06 P10 231221570 240818 114347.00 9999.00  99.00 999.00 143.66 256.74   0.22  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114347.25  871.78  25.04  20.32 143.63 256.76   0.25  -27.728584  12.710265 99999.00  12  20.32 999.00  12  0.13 13326.43
AVAPS-D06 P10 231221570 240818 114347.50 9999.00  99.00 999.00 143.61 256.75   0.23  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114347.75  871.77  25.03  20.30 143.57 256.79   0.31  -27.729284  12.711197 99999.00  12  20.30 999.00  12  0.13 13326.58
AVAPS-D06 P10 231221570 240818 114348.00 9999.00  99.00 999.00 143.54 256.84   0.32  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114348.25  871.67  25.03  20.33 143.52 256.83   0.32  -27.729985  12.712129 99999.00  12  20.33 999.00  12  0.13 13326.74
AVAPS-D06 P10 231221570 240818 114348.50 9999.00  99.00 999.00 143.50 256.84   0.40  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114348.75  871.70  25.03  20.34 143.46 256.87   0.44  -27.730687  12.713060 99999.00  12  20.34 999.00  12  0.13 13326.93
AVAPS-D06 P10 231221570 240818 114349.00 9999.00  99.00 999.00 143.44 256.87   0.43  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114349.25  871.85  25.03  20.32 143.40 256.88   0.51  -27.731390  12.713991 99999.00  12  20.32 999.00  12  0.13 13327.16
AVAPS-D06 P10 231221570 240818 114349.50 9999.00  99.00 999.00 143.38 256.88   0.57  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114349.75  871.81  25.03  20.33 143.34 256.92   0.60  -27.732094  12.714921 99999.00  12  20.33 999.00  12  0.13 13327.47
AVAPS-D06 P10 231221570 240818 114350.00 9999.00  99.00 999.00 143.31 256.95   0.55  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114350.25  871.88  25.03  20.35 143.28 256.93   0.60  -27.732799  12.715850 99999.00  12  20.35 999.00  12  0.13 13327.77
AVAPS-D06 P10 231221570 240818 114350.50 9999.00  99.00 999.00 143.26 256.96   0.59  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114350.75  871.85  25.04  20.30 143.23 256.96   0.60  -27.733506  12.716779 99999.00  12  20.30 999.00  12  0.13 13328.08
AVAPS-D06 P10 231221570 240818 114351.00 9999.00  99.00 999.00 143.20 257.00   0.58  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114351.25  871.67  25.03  20.30 143.17 256.99   0.56  -27.734213  12.717707 99999.00  12  20.30 999.00  12  0.13 13328.39
AVAPS-D06 P10 231221570 240818 114351.50 9999.00  99.00 999.00 143.15 257.02   0.50  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114351.75  871.85  25.03  20.33 143.12 257.04   0.41  -27.734921  12.718634 99999.00  12  20.33 999.00  12  0.13 13328.66
AVAPS-D06 P10 231221570 240818 114352.00 9999.00  99.00 999.00 143.09 257.09   0.41  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114352.25  871.76  25.03  20.33 143.07 257.08   0.34  -27.735631  12.719561 99999.00  12  20.33 999.00  12  0.13 13328.86
AVAPS-D06 P10 231221570 240818 114352.50 9999.00  99.00 999.00 143.04 257.10   0.30  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114352.75  871.71  25.04  20.37 143.01 257.12   0.23  -27.736341  12.720488 99999.00  12  20.37 999.00  12  0.13 13329.01
AVAPS-D06 P10 231221570 240818 114353.00 9999.00  99.00 999.00 142.98 257.14   0.16  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114353.25  871.82  25.03  20.32 142.95 257.16   0.16  -27.737052  12.721414 99999.00  12  20.32 999.00  12  0.13 13329.10
AVAPS-D06 P10 231221570 240818 114353.50 9999.00  99.00 999.00 142.92 257.20   0.08  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114353.75  871.83  25.03  20.31 142.90 257.21  -0.00  -27.737765  12.722339 99999.00  12  20.31 999.00  12  0.13 13329.17
AVAPS-D06 P10 231221570 240818 114354.00 9999.00  99.00 999.00 142.87 257.25  -0.05  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114354.25  871.65  25.04  20.33 142.84 257.26  -0.07  -27.738478  12.723264 99999.00  12  20.33 999.00  12  0.13 13329.16
AVAPS-D06 P10 231221570 240818 114354.50 9999.00  99.00 999.00 142.82 257.26  -0.11  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114354.75  871.95  25.04  20.31 142.79 257.30  -0.20  -27.739192  12.724188 99999.00  12  20.31 999.00  12  0.13 13329.12
AVAPS-D06 P10 231221570 240818 114355.00 9999.00  99.00 999.00 142.76 257.28  -0.25  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114355.25  871.99  25.03  20.31 142.73 257.35  -0.25  -27.739908  12.725112 99999.00  12  20.31 999.00  12  0.13 13329.01
AVAPS-D06 P10 231221570 240818 114355.50 9999.00  99.00 999.00 142.71 257.38  -0.24  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114355.75  872.03  25.04  20.32 142.68 257.36  -0.27  -27.740624  12.726036 99999.00  12  20.32 999.00  12  0.13 13328.90
AVAPS-D06 P10 231221570 240818 114356.00 9999.00  99.00 999.00 142.65 257.41  -0.31  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114356.25  871.89  25.04  20.35 142.63 257.43  -0.36  -27.741342  12.726959 99999.00  12  20.35 999.00  12  0.13 13328.74
AVAPS-D06 P10 231221570 240818 114356.50 9999.00  99.00 999.00 142.61 257.43  -0.42  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114356.75  871.95  25.04  20.32 142.58 257.45  -0.43  -27.742060  12.727881 99999.00  12  20.32 999.00  12  0.13 13328.54
AVAPS-D06 P10 231221570 240818 114357.00 9999.00  99.00 999.00 142.56 257.50  -0.43  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114357.25  872.15  25.04  20.34 142.55 257.54  -0.58  -27.742779  12.728803 99999.00  12  20.34 999.00  12  0.13 13328.34
AVAPS-D06 P10 231221570 240818 114357.50 9999.00  99.00 999.00 142.51 257.54  -0.49  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114357.75  872.10  25.04  20.31 142.49 257.55  -0.46  -27.743499  12.729725 99999.00  12  20.31 999.00  12  0.13 13328.08
AVAPS-D06 P10 231221570 240818 114358.00 9999.00  99.00 999.00 142.47 257.57  -0.43  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114358.25  872.13  25.04  20.34 142.45 257.58  -0.45  -27.744220  12.730646 99999.00  12  20.34 999.00  12  0.13 13327.88
AVAPS-D06 P10 231221570 240818 114358.50 9999.00  99.00 999.00 142.43 257.63  -0.48  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114358.75  871.99  25.04  20.31 142.41 257.63  -0.53  -27.744942  12.731567 99999.00  12  20.31 999.00  12  0.13 13327.69
AVAPS-D06 P10 231221570 240818 114359.00 9999.00  99.00 999.00 142.38 257.67  -0.55  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114359.25  872.14  25.04  20.33 142.36 257.71  -0.55  -27.745664  12.732487 99999.00  12  20.33 999.00  12  0.13 13327.49
AVAPS-D06 P10 231221570 240818 114359.50 9999.00  99.00 999.00 142.32 257.71  -0.46  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114359.75  872.12  25.04  20.33 142.30 257.71  -0.36  -27.746388  12.733407 99999.00  12  20.33 999.00  12  0.13 13327.32
AVAPS-D06 P10 231221570 240818 114400.00 9999.00  99.00 999.00 142.27 257.75  -0.38  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114400.25  872.24  25.04  20.38 142.24 257.75  -0.38  -27.747113  12.734326 99999.00  12  20.38 999.00  12  0.13 13327.19
AVAPS-D06 P10 231221570 240818 114400.50 9999.00  99.00 999.00 142.20 257.77  -0.37  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114400.75  872.24  25.04  20.32 142.17 257.79  -0.33  -27.747839  12.735245 99999.00  12  20.32 999.00  12  0.13 13327.04
AVAPS-D06 P10 231221570 240818 114401.00 9999.00  99.00 999.00 142.13 257.83  -0.35  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114401.25  872.17  25.04  20.33 142.10 257.80  -0.27  -27.748566  12.736162 99999.00  12  20.33 999.00  12  0.13 13326.89
AVAPS-D06 P10 231221570 240818 114401.50 9999.00  99.00 999.00 142.08 257.86  -0.39  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114401.75  872.32  25.04  20.31 142.04 257.87  -0.34  -27.749294  12.737080 99999.00  12  20.31 999.00  12  0.13 13326.76
AVAPS-D06 P10 231221570 240818 114402.00 9999.00  99.00 999.00 142.00 257.88  -0.24  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114402.25  872.30  25.04  20.30 141.97 257.88  -0.23  -27.750024  12.737996 99999.00  12  20.30 999.00  12  0.13 13326.65
AVAPS-D06 P10 231221570 240818 114402.50 9999.00  99.00 999.00 141.94 257.90  -0.21  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114402.75  872.34  25.04  20.34 141.91 257.93  -0.16  -27.750754  12.738912 99999.00  12  20.34 999.00  12  0.13 13326.55
AVAPS-D06 P10 231221570 240818 114403.00 9999.00  99.00 999.00 141.87 257.95  -0.17  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114403.25  872.25  25.04  20.33 141.85 257.97  -0.16  -27.751486  12.739827 99999.00  12  20.33 999.00  12  0.13 13326.46
AVAPS-D06 P10 231221570 240818 114403.50 9999.00  99.00 999.00 141.81 258.00  -0.18  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114403.75  872.37  25.04  20.31 141.78 257.99  -0.16  -27.752219  12.740741 99999.00  12  20.31 999.00  12  0.13 13326.36
AVAPS-D06 P10 231221570 240818 114404.00 9999.00  99.00 999.00 141.75 258.00  -0.07  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114404.25  872.43  25.04  20.35 141.72 258.04  -0.05  -27.752952  12.741655 99999.00  12  20.35 999.00  12  0.13 13326.29
AVAPS-D06 P10 231221570 240818 114404.50 9999.00  99.00 999.00 141.69 258.03  -0.00  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114404.75  872.48  25.04  20.33 141.66 258.03   0.10  -27.753687  12.742568 99999.00  12  20.33 999.00  12  0.13 13326.28
AVAPS-D06 P10 231221570 240818 114405.00 9999.00  99.00 999.00 141.64 258.06   0.10  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114405.25  872.62  25.04  20.32 141.62 258.06   0.15  -27.754423  12.743481 99999.00  12  20.32 999.00  12  0.13 13326.33
AVAPS-D06 P10 231221570 240818 114405.50 9999.00  99.00 999.00 141.59 258.06   0.15  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114405.75  872.53  25.04  20.29 141.56 258.08   0.19  -27.755160  12.744393 99999.00  12  20.29 999.00  12  0.13 13326.41
AVAPS-D06 P10 231221570 240818 114406.00 9999.00  99.00 999.00 141.53 258.11   0.23  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114406.25  872.49  25.04  20.34 141.50 258.10   0.34  -27.755897  12.745304 99999.00  12  20.34 999.00  12  0.13 13326.50
AVAPS-D06 P10 231221570 240818 114406.50 9999.00  99.00 999.00 141.48 258.12   0.35  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114406.75  872.58  25.04  20.31 141.45 258.13   0.49  -27.756635  12.746215 99999.00  12  20.31 999.00  12  0.13 13326.66
AVAPS-D06 P10 231221570 240818 114407.00 9999.00  99.00 999.00 141.43 258.12   0.47  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114407.25  872.61  25.04  20.33 141.41 258.14   0.43  -27.757375  12.747125 99999.00  12  20.33 999.00  12  0.13 13326.88
AVAPS-D06 P10 231221570 240818 114407.50 9999.00  99.00 999.00 141.38 258.16   0.38  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114407.75  872.71  25.04  20.32 141.36 258.15   0.38  -27.758115  12.748035 99999.00  12  20.32 999.00  12  0.13 13327.08
AVAPS-D06 P10 231221570 240818 114408.00 9999.00  99.00 999.00 141.33 258.18   0.35  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114408.25  872.62  25.04  20.31 141.31 258.18   0.41  -27.758856  12.748944 99999.00  12  20.31 999.00  12  0.13 13327.24
AVAPS-D06 P10 231221570 240818 114408.50 9999.00  99.00 999.00 141.28 258.20   0.43  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114408.75  872.72  25.04  20.31 141.25 258.20   0.42  -27.759598  12.749853 99999.00  12  20.31 999.00  12  0.13 13327.42
AVAPS-D06 P10 231221570 240818 114409.00 9999.00  99.00 999.00 141.23 258.21   0.31  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114409.25  872.63  25.04  20.29 141.20 258.23   0.28  -27.760340  12.750761 99999.00  12  20.29 999.00  12  0.13 13327.59
AVAPS-D06 P10 231221570 240818 114409.50 9999.00  99.00 999.00 141.18 258.24   0.14  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114409.75  872.76  25.05  20.32 141.14 258.24   0.15  -27.761084  12.751668 99999.00  12  20.32 999.00  12  0.13 13327.67
AVAPS-D06 P10 231221570 240818 114410.00 9999.00  99.00 999.00 141.12 258.25   0.09  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114410.25  872.77  25.04  20.32 141.09 258.28  -0.00  -27.761829  12.752575 99999.00  12  20.32 999.00  12  0.13 13327.72
AVAPS-D06 P10 231221570 240818 114410.50 9999.00  99.00 999.00 141.07 258.27   0.02  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114410.75  872.86  25.04  20.33 141.03 258.29  -0.05  -27.762575  12.753481 99999.00  12  20.33 999.00  12  0.13 13327.69
AVAPS-D06 P10 231221570 240818 114411.00 9999.00  99.00 999.00 141.00 258.30  -0.11  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114411.25  872.90  25.04  20.34 140.98 258.31  -0.14  -27.763321  12.754386 99999.00  12  20.34 999.00  12  0.13 13327.64
AVAPS-D06 P10 231221570 240818 114411.50 9999.00  99.00 999.00 140.94 258.32  -0.07  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114411.75  872.93  25.04  20.30 140.92 258.34  -0.15  -27.764069  12.755291 99999.00  12  20.30 999.00  12  0.13 13327.56
AVAPS-D06 P10 231221570 240818 114412.00 9999.00  99.00 999.00 140.89 258.36  -0.18  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114412.25  872.78  25.04  20.33 140.86 258.36  -0.26  -27.764818  12.756195 99999.00  12  20.33 999.00  12  0.13 13327.46
AVAPS-D06 P10 231221570 240818 114412.50 9999.00  99.00 999.00 140.84 258.37  -0.28  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D06 P00 231221570 240818 114412.75  872.83  25.04  20.30 140.82 258.43  -0.32  -27.765567  12.757098 99999.00  12  20.30 999.00  12  0.13 13327.33
AVAPS-D06 P10 231221570 240818 114413.00 9999.00  99.00 999.00 140.78 258.42  -0.29  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114413.25  872.77  25.04  20.31 140.76 258.40  -0.35  -27.766318  12.758001 99999.00  12  20.31 999.00  12  0.14 13327.16
AVAPS-D06 P10 231221570 240818 114413.50 9999.00  99.00 999.00 140.74 258.44  -0.36  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114413.75  872.71  25.04  20.32 140.72 258.46  -0.36  -27.767069  12.758904 99999.00  12  20.32 999.00  12  0.14 13326.94
AVAPS-D06 P10 231221570 240818 114414.00 9999.00  99.00 999.00 140.69 258.48  -0.39  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114414.25  872.79  25.04  20.36 140.67 258.48  -0.42  -27.767822  12.759806 99999.00  12  20.36 999.00  12  0.14 13326.72
AVAPS-D06 P10 231221570 240818 114414.50 9999.00  99.00 999.00 140.65 258.48  -0.44  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114414.75  872.77  25.04  20.34 140.62 258.52  -0.49  -27.768574  12.760707 99999.00  12  20.34 999.00  12  0.14 13326.46
AVAPS-D06 P10 231221570 240818 114415.00 9999.00  99.00 999.00 140.59 258.54  -0.48  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114415.25  872.87  25.04  20.32 140.56 258.56  -0.48  -27.769329  12.761608 99999.00  12  20.32 999.00  12  0.14 13326.18
AVAPS-D06 P10 231221570 240818 114415.50 9999.00  99.00 999.00 140.53 258.57  -0.44  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114415.75  872.79  25.04  20.35 140.50 258.57  -0.41  -27.770084  12.762509 99999.00  12  20.35 999.00  12  0.14 13325.93
AVAPS-D06 P10 231221570 240818 114416.00 9999.00  99.00 999.00 140.48 258.59  -0.42  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114416.25  872.93  25.04  20.31 140.44 258.58  -0.40  -27.770840  12.763408 99999.00  12  20.31 999.00  12  0.14 13325.72
AVAPS-D06 P10 231221570 240818 114416.50 9999.00  99.00 999.00 140.40 258.61  -0.36  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114416.75  872.85  25.05  20.31 140.38 258.60  -0.30  -27.771597  12.764307 99999.00  12  20.31 999.00  12  0.14 13325.54
AVAPS-D06 P10 231221570 240818 114417.00 9999.00  99.00 999.00 140.35 258.64  -0.31  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114417.25  872.93  25.04  20.34 140.31 258.65  -0.28  -27.772355  12.765205 99999.00  12  20.34 999.00  12  0.14 13325.36
AVAPS-D06 P10 231221570 240818 114417.50 9999.00  99.00 999.00 140.28 258.69  -0.27  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114417.75  872.92  25.04  20.32 140.24 258.67  -0.19  -27.773115  12.766102 99999.00  12  20.32 999.00  12  0.14 13325.20
AVAPS-D06 P10 231221570 240818 114418.00 9999.00  99.00 999.00 140.22 258.68  -0.21  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114418.25  872.98  25.04  20.31 140.18 258.71  -0.12  -27.773875  12.766999 99999.00  12  20.31 999.00  12  0.14 13325.10
AVAPS-D06 P10 231221570 240818 114418.50 9999.00  99.00 999.00 140.16 258.73  -0.14  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114418.75  872.92  25.04  20.30 140.13 258.70  -0.11  -27.774637  12.767895 99999.00  12  20.30 999.00  12  0.14 13325.03
AVAPS-D06 P10 231221570 240818 114419.00 9999.00  99.00 999.00 140.10 258.72  -0.04  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114419.25  872.89  25.04  20.32 140.07 258.74   0.02  -27.775399  12.768790 99999.00  12  20.32 999.00  12  0.14 13324.98
AVAPS-D06 P10 231221570 240818 114419.50 9999.00  99.00 999.00 140.05 258.75   0.03  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114419.75  872.90  25.04  20.33 140.01 258.75   0.09  -27.776162  12.769685 99999.00  12  20.33 999.00  12  0.14 13324.98
AVAPS-D06 P10 231221570 240818 114420.00 9999.00  99.00 999.00 139.99 258.75   0.16  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114420.25  872.97  25.04  20.31 139.96 258.76   0.22  -27.776927  12.770579 99999.00  12  20.31 999.00  12  0.14 13325.01
AVAPS-D06 P10 231221570 240818 114420.50 9999.00  99.00 999.00 139.93 258.74   0.23  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114420.75  872.84  25.04  20.31 139.90 258.76   0.29  -27.777692  12.771472 99999.00  12  20.31 999.00  12  0.14 13325.09
AVAPS-D06 P10 231221570 240818 114421.00 9999.00  99.00 999.00 139.88 258.77   0.27  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114421.25  873.00  25.04  20.31 139.85 258.78   0.31  -27.778458  12.772365 99999.00  12  20.31 999.00  12  0.14 13325.20
AVAPS-D06 P10 231221570 240818 114421.50 9999.00  99.00 999.00 139.81 258.78   0.33  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114421.75  873.11  25.04  20.35 139.79 258.80   0.36  -27.779225  12.773256 99999.00  12  20.35 999.00  12  0.14 13325.34
AVAPS-D06 P10 231221570 240818 114422.00 9999.00  99.00 999.00 139.75 258.80   0.33  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114422.25  873.25  25.04  20.31 139.72 258.81   0.42  -27.779993  12.774147 99999.00  12  20.31 999.00  12  0.14 13325.52
AVAPS-D06 P10 231221570 240818 114422.50 9999.00  99.00 999.00 139.69 258.82   0.44  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114422.75  873.10  25.04  20.32 139.66 258.79   0.46  -27.780762  12.775037 99999.00  12  20.32 999.00  12  0.14 13325.73
AVAPS-D06 P10 231221570 240818 114423.00 9999.00  99.00 999.00 139.64 258.80   0.47  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114423.25  873.09  25.04  20.32 139.61 258.81   0.35  -27.781533  12.775927 99999.00  12  20.32 999.00  12  0.14 13325.97
AVAPS-D06 P10 231221570 240818 114423.50 9999.00  99.00 999.00 139.57 258.80   0.50  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114423.75  873.28  25.04  20.30 139.54 258.80   0.49  -27.782303  12.776816 99999.00  12  20.30 999.00  12  0.14 13326.12
AVAPS-D06 P10 231221570 240818 114424.00 9999.00  99.00 999.00 139.54 258.82   0.10  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114424.25  873.10  25.05  20.30 139.58 259.00  -0.67  -27.783075  12.777704 99999.00  12  20.30 999.00  12  0.31 13326.26
AVAPS-D06 P10 231221570 240818 114424.50 9999.00  99.00 999.00 139.46 258.81   0.54  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.14 99999.00
AVAPS-D06 P00 231221570 240818 114424.75  873.11  25.04  20.33 139.47 258.85  -0.04  -27.783848  12.778591 99999.00  12  20.33 999.00  12  0.14 13326.34
