AVAPS-T02 STA 231221532 240818 142824.41
AVAPS-T02 COM            UTC     UTC       Air    Air     Rel   Wind   Wind   Vert      GPS        GPS     Geopoten GPS  Sonde  Sonde GPS Wind    GPS
AVAPS-D02 S00 231221532 240818 143409.75  249.63 -41.17  62.82  57.65  24.57 -18.13  -31.323220   2.165369 10751.41  12  62.82 999.00  12  0.79 11065.87
AVAPS-D02 S10 231221532 240818 143410.00 9999.00  99.00 999.00  57.34  24.25 -17.25  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.72 99999.00
AVAPS-D02 S00 231221532 240818 143410.25  249.94 -41.10  62.79  57.16  24.45 -17.60  -31.323312   2.165311 10742.90  11  62.79 999.00  11  0.78 11056.99
AVAPS-D02 S10 231221532 240818 143410.50 9999.00  99.00 999.00  56.83  24.49 -17.93  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.84 99999.00
AVAPS-D02 S00 231221532 240818 143410.75  250.31 -41.03  62.67  58.63  24.42 -18.80  -31.323405   2.165251 10732.98  11  62.67 999.00  11  0.62 11047.33
AVAPS-D02 S11 231221532 240818 143411.00 9999.00  99.00 999.00  57.88  24.26 -18.40  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.52 99999.00
AVAPS-D02 S00 231221532 240818 143411.25  250.66 -40.95  62.34  56.57  24.00 -19.57  -31.323497   2.165193 10723.37  12  62.34 999.00  12  0.58 11037.82
AVAPS-D02 S10 231221532 240818 143411.50 9999.00  99.00 999.00  57.06  23.92 -18.50  999.000000  99.000000 99999.00  12 999.00 999.00  12  1.09 99999.00
AVAPS-D02 S00 231221532 240818 143411.75  250.98 -40.89  62.08  57.62  24.44 -18.39  -31.323588   2.165134 10714.72  12  62.08 999.00  12  1.19 11028.49
AVAPS-D02 S10 231221532 240818 143412.00 9999.00  99.00 999.00  57.27  24.38 -18.17  999.000000  99.000000 99999.00  11 999.00 999.00  11  1.12 99999.00
AVAPS-D02 S01 231221532 240818 143412.25  251.27 -40.82  61.87 999.00 999.00  99.00  999.000000  99.000000 10706.88   0  61.87 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143412.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D02 S00 231221532 240818 143412.75  251.66 -40.77  61.47  55.89  23.04 -18.28  -31.323774   2.165017 10696.24  12  61.47 999.00  12  0.76 11009.02
AVAPS-D02 S11 231221532 240818 143413.00 9999.00  99.00 999.00  57.26  23.96 -18.61  999.000000  99.000000 99999.00   8 999.00 999.00   8  0.74 99999.00
AVAPS-D02 S00 231221532 240818 143413.25  251.93 -40.71  61.03  58.13  24.18 -18.26  -31.323864   2.164960 10688.99  11  61.03 999.00  11  0.71 10999.69
AVAPS-D02 S10 231221532 240818 143413.50 9999.00  99.00 999.00  58.01  24.22 -18.38  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.63 99999.00
AVAPS-D02 S00 231221532 240818 143413.75  252.34 -40.66  60.70  57.64  23.95 -18.74  -31.323956   2.164903 10677.98  12  60.70 999.00  12  0.68 10990.12
AVAPS-D02 S10 231221532 240818 143414.00 9999.00  99.00 999.00  57.69  23.94 -18.46  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.67 99999.00
AVAPS-D02 S00 231221532 240818 143414.25  252.70 -40.59  60.35  57.82  23.98 -18.68  -31.324047   2.164846 10668.30  12  60.35 999.00  12  0.70 10980.75
AVAPS-D02 S10 231221532 240818 143414.50 9999.00  99.00 999.00  58.30  24.05 -18.73  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.67 99999.00
AVAPS-D02 S00 231221532 240818 143414.75  252.98 -40.53  59.84  58.66  24.12 -18.68  -31.324139   2.164789 10660.62  12  59.84 999.00  12  0.61 10971.42
AVAPS-D02 S10 231221532 240818 143415.00 9999.00  99.00 999.00  58.67  24.01 -18.36  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.56 99999.00
AVAPS-D02 S00 231221532 240818 143415.25  253.40 -40.47  59.15  58.16  24.13 -17.79  -31.324231   2.164732 10649.33  12  59.15 999.00  12  0.67 10962.41
AVAPS-D02 S11 231221532 240818 143415.50 9999.00  99.00 999.00  58.69  23.97 -18.33  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.66 99999.00
AVAPS-D02 S11 231221532 240818 143415.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143416.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S00 231221532 240818 143416.25  254.07 -40.36  57.70  57.85  23.52 -19.12  -31.324413   2.164621 10631.47  12  57.70 999.00  12  0.79 10944.18
AVAPS-D02 S10 231221532 240818 143416.50 9999.00  99.00 999.00  59.34  24.64 -19.31  999.000000  99.000000 99999.00  12 999.00 999.00  12  1.01 99999.00
AVAPS-D02 S00 231221532 240818 143416.75  254.40 -40.31  56.85  57.87  24.31 -18.97  -31.324506   2.164563 10622.68  12  56.85 999.00  12  0.91 10934.59
AVAPS-D02 S10 231221532 240818 143417.00 9999.00  99.00 999.00  60.21  23.67 -18.61  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.86 99999.00
AVAPS-D02 S00 231221532 240818 143417.25  254.74 -40.25  56.18  59.06  23.71 -18.56  -31.324597   2.164509 10613.39  12  56.18 999.00  12  0.87 10925.35
AVAPS-D02 S10 231221532 240818 143417.50 9999.00  99.00 999.00  59.79  23.59 -18.68  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.87 99999.00
AVAPS-D02 S00 231221532 240818 143417.75  255.07 -40.18  55.29  59.31  23.29 -18.30  -31.324689   2.164455 10604.62  12  55.29 999.00  12  0.77 10916.23
AVAPS-D02 S11 231221532 240818 143418.00 9999.00  99.00 999.00  59.97  23.84 -18.29  999.000000  99.000000 99999.00  12 999.00 999.00  12 99.00 99999.00
AVAPS-D02 S00 231221532 240818 143418.25  255.43 -40.12  54.40  60.44  23.75 -18.29  -31.324780   2.164401 10595.03  12  54.40 999.00  12  0.65 10907.01
AVAPS-D02 S10 231221532 240818 143418.50 9999.00  99.00 999.00  59.63  23.58 -18.26  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.65 99999.00
AVAPS-D02 S00 231221532 240818 143418.75  255.76 -40.05  53.44  60.66  23.49 -17.56  -31.324871   2.164349 10586.33  12  53.44 999.00  12  0.76 10897.92
AVAPS-D02 S10 231221532 240818 143419.00 9999.00  99.00 999.00  60.35  23.68 -17.80  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.87 99999.00
AVAPS-D02 S00 231221532 240818 143419.25  256.07 -39.98  52.54  59.80  23.38 -17.40  -31.324965   2.164296 10577.86  12  52.54 999.00  12  0.62 10889.38
AVAPS-D02 S10 231221532 240818 143419.50 9999.00  99.00 999.00  59.94  23.61 -17.88  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.66 99999.00
AVAPS-D02 S00 231221532 240818 143419.75  256.45 -39.91  51.70  60.55  23.54 -18.15  -31.325056   2.164243 10567.84  11  51.70 999.00  11  0.66 10880.36
AVAPS-D02 S10 231221532 240818 143420.00 9999.00  99.00 999.00  59.76  23.20 -19.81  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.89 99999.00
AVAPS-D02 S00 231221532 240818 143420.25  256.76 -39.85  51.10  59.95  23.11 -18.76  -31.325146   2.164191 10559.51  12  51.10 999.00  12  0.95 10870.73
AVAPS-D02 S10 231221532 240818 143420.50 9999.00  99.00 999.00  60.40  23.16 -18.41  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.77 99999.00
AVAPS-D02 S00 231221532 240818 143420.75  257.09 -39.80  50.58  60.56  23.07 -18.19  -31.325237   2.164139 10550.74  12  50.58 999.00  12  0.65 10861.53
AVAPS-D02 S10 231221532 240818 143421.00 9999.00  99.00 999.00  61.61  23.04 -18.84  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.60 99999.00
AVAPS-D02 S11 231221532 240818 143421.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143421.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143421.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143422.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S00 231221532 240818 143422.25  258.16 -39.59  48.63  60.94  22.61 -18.64  -31.325508   2.163990 10522.40  12  48.63 999.00  12  0.67 10834.51
AVAPS-D02 S10 231221532 240818 143422.50 9999.00  99.00 999.00  61.69  21.99 -18.79  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.75 99999.00
AVAPS-D02 S00 231221532 240818 143422.75  258.47 -39.51  48.01  61.49  22.51 -18.64  -31.325597   2.163942 10514.09  11  48.01 999.00  11  0.65 10825.23
AVAPS-D02 S10 231221532 240818 143423.00 9999.00  99.00 999.00  61.55  22.25 -18.79  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.73 99999.00
AVAPS-D02 S00 231221532 240818 143423.25  258.82 -39.43  47.19  60.69  21.67 -17.79  -31.325686   2.163894 10504.88  12  47.19 999.00  12  0.84 10816.07
AVAPS-D02 S10 231221532 240818 143423.50 9999.00  99.00 999.00  61.48  21.96 -17.97  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.90 99999.00
AVAPS-D02 S00 231221532 240818 143423.75  259.20 -39.34  46.36  61.84  22.05 -18.13  -31.325773   2.163847 10494.88  12  46.36 999.00  12  0.76 10807.14
AVAPS-D02 S10 231221532 240818 143424.00 9999.00  99.00 999.00  61.96  22.07 -18.33  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.74 99999.00
AVAPS-D02 S00 231221532 240818 143424.25  259.54 -39.25  45.50  61.50  22.00 -18.29  -31.325860   2.163800 10486.04  12  45.50 999.00  12  0.69 10797.85
AVAPS-D02 S10 231221532 240818 143424.50 9999.00  99.00 999.00  61.33  21.81 -17.82  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.61 99999.00
AVAPS-D02 S00 231221532 240818 143424.75  259.87 -39.16  44.54  61.94  22.14 -18.40  -31.325947   2.163753 10477.15  12  44.54 999.00  12  0.61 10788.86
AVAPS-D02 S10 231221532 240818 143425.00 9999.00  99.00 999.00  61.06  21.96 -18.27  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.60 99999.00
AVAPS-D02 S00 231221532 240818 143425.25  260.21 -39.07  43.51  61.76  21.37 -18.15  -31.326034   2.163705 10468.32  12  43.51 999.00  12  0.72 10779.75
AVAPS-D02 S10 231221532 240818 143425.50 9999.00  99.00 999.00  61.80  21.22 -17.82  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.82 99999.00
AVAPS-D02 S00 231221532 240818 143425.75  260.59 -38.99  42.48  62.05  21.59 -17.88  -31.326119   2.163660 10458.39  12  42.48 999.00  12  0.82 10770.78
AVAPS-D02 S10 231221532 240818 143426.00 9999.00  99.00 999.00  62.13  21.62 -18.03  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.70 99999.00
AVAPS-D02 S00 231221532 240818 143426.25  260.59 -38.92  41.69  61.46  21.36 -18.86  -31.326204   2.163614 10458.39  12  41.69 999.00  12  0.73 10761.37
AVAPS-D02 S10 231221532 240818 143426.50 9999.00  99.00 999.00  61.44  20.99 -20.02  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.85 99999.00
AVAPS-D02 S01 231221532 240818 143426.75  261.22 -38.85  41.40  59.85  20.86 -20.81  -31.326286   2.163568 10441.62  12  41.40 999.00  12  0.83 10751.02
AVAPS-D02 S10 231221532 240818 143427.00 9999.00  99.00 999.00  60.30  21.32 -19.60  999.000000  99.000000 99999.00  12 999.00 999.00  12  1.12 99999.00
AVAPS-D02 S00 231221532 240818 143427.25  261.60 -38.78  41.37  61.49  21.25 -19.13  -31.326370   2.163521 10431.84  12  41.37 999.00  12  1.00 10741.70
AVAPS-D02 S10 231221532 240818 143427.50 9999.00  99.00 999.00  60.31  20.65 -19.02  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.90 99999.00
AVAPS-D02 S00 231221532 240818 143427.75  261.96 -38.72  41.55  60.68  21.59 -18.08  -31.326453   2.163475 10422.21  12  41.55 999.00  12  0.90 10732.55
AVAPS-D02 S10 231221532 240818 143428.00 9999.00  99.00 999.00  58.53  19.94 -18.04  999.000000  99.000000 99999.00  12 999.00 999.00  12  1.01 99999.00
AVAPS-D02 S00 231221532 240818 143428.25  262.34 -38.66  41.92  60.09  21.88 -19.66  -31.326534   2.163427 10412.29  12  41.92 999.00  12  0.95 10723.19
AVAPS-D02 S10 231221532 240818 143428.50 9999.00  99.00 999.00  60.92  21.62 -19.12  999.000000  99.000000 99999.00  12 999.00 999.00  12  1.04 99999.00
AVAPS-D02 S00 231221532 240818 143428.75  262.65 -38.59  42.18  60.21  21.78 -18.37  -31.326618   2.163378 10404.28  12  42.18 999.00  12  0.90 10713.90
AVAPS-D02 S10 231221532 240818 143429.00 9999.00  99.00 999.00  58.62  21.47 -18.62  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.85 99999.00
AVAPS-D02 S00 231221532 240818 143429.25  262.99 -38.52  42.47  58.38  21.45 -20.18  -31.326701   2.163328 10395.40  12  42.47 999.00  12  1.03 10704.08
AVAPS-D02 S10 231221532 240818 143429.50 9999.00  99.00 999.00  59.57  21.80 -19.27  999.000000  99.000000 99999.00  12 999.00 999.00  12  1.11 99999.00
AVAPS-D02 S00 231221532 240818 143429.75  263.33 -38.45  42.85  59.41  21.25 -18.62  -31.326785   2.163278 10386.50  12  42.85 999.00  12  0.91 10694.73
AVAPS-D02 S10 231221532 240818 143430.00 9999.00  99.00 999.00  58.56  21.03 -18.24  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.96 99999.00
AVAPS-D02 S00 231221532 240818 143430.25  263.67 -38.38  43.17  57.55  20.73 -17.82  -31.326865   2.163229 10377.61  12  43.17 999.00  12  0.76 10685.39
AVAPS-D02 S10 231221532 240818 143430.50 9999.00  99.00 999.00  58.78  21.08 -18.21  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.55 99999.00
AVAPS-D02 S00 231221532 240818 143430.75  264.03 -38.32  43.43  58.49  21.14 -17.94  -31.326946   2.163179 10368.21  11  43.43 999.00  11  0.51 10676.42
AVAPS-D02 S10 231221532 240818 143431.00 9999.00  99.00 999.00  59.11  21.03 -18.41  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.47 99999.00
AVAPS-D02 S01 231221532 240818 143431.25  264.41 -38.25  43.70  57.87  21.06 -17.89  999.000000  99.000000 10358.39  11  43.70 999.00  11  0.53 99999.00
AVAPS-D02 S10 231221532 240818 143431.50 9999.00  99.00 999.00  57.56  20.90 -18.24  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.63 99999.00
AVAPS-D02 S11 231221532 240818 143431.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143432.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S00 231221532 240818 143432.25  265.07 -38.12  44.58  58.35  20.71 -18.07  999.000000  99.000000 10341.14  12  44.58 999.00  12  0.38 99999.00
AVAPS-D02 S11 231221532 240818 143432.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D02 S00 231221532 240818 143432.75  265.44 -38.06  45.19  57.54  21.91 -16.11  -31.327267   2.162979 10331.60  12  45.19 999.00  12  0.72 10640.92
AVAPS-D02 S10 231221532 240818 143433.00 9999.00  99.00 999.00  58.71  21.03 -17.61  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.46 99999.00
AVAPS-D02 S00 231221532 240818 143433.25  265.75 -38.01  45.74  56.08  20.58 -18.00  -31.327346   2.162929 10323.46  12  45.74 999.00  12  0.59 10631.79
AVAPS-D02 S10 231221532 240818 143433.50 9999.00  99.00 999.00  55.57  19.73 -18.69  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.72 99999.00
AVAPS-D02 S00 231221532 240818 143433.75  266.16 -37.95  46.21  57.45  20.46 -18.69  -31.327421   2.162878 10313.05  11  46.21 999.00  11  0.66 10622.69
AVAPS-D02 S10 231221532 240818 143434.00 9999.00  99.00 999.00  56.81  19.99 -18.32  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.45 99999.00
AVAPS-D02 S00 231221532 240818 143434.25  266.45 -37.87  46.60  56.96  19.99 -18.60  -31.327497   2.162830 10305.49  12  46.60 999.00  12  0.41 10613.39
AVAPS-D02 S10 231221532 240818 143434.50 9999.00  99.00 999.00  57.20  20.11 -18.31  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.70 99999.00
AVAPS-D02 S00 231221532 240818 143434.75  266.81 -37.80  47.12  57.02  19.86 -18.39  -31.327572   2.162781 10296.26  11  47.12 999.00  11  0.58 10604.26
AVAPS-D02 S10 231221532 240818 143435.00 9999.00  99.00 999.00  57.26  19.88 -17.68  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.62 99999.00
AVAPS-D02 S00 231221532 240818 143435.25  267.16 -37.73  47.53  56.00  19.82 -18.02  -31.327647   2.162732 10287.23  12  47.53 999.00  12  0.64 10595.34
AVAPS-D02 S10 231221532 240818 143435.50 9999.00  99.00 999.00  56.43  19.61 -18.43  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.74 99999.00
AVAPS-D02 S00 231221532 240818 143435.75  267.51 -37.66  48.25  54.17  20.77 -20.18  -31.327721   2.162682 10278.00  12  48.25 999.00  12  0.88 10585.74
AVAPS-D02 S10 231221532 240818 143436.00 9999.00  99.00 999.00  56.39  18.89 -18.47  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.83 99999.00
AVAPS-D02 S00 231221532 240818 143436.25  267.85 -37.59  49.30  57.70  19.86 -19.02  -31.327794   2.162633 10269.36  12  49.30 999.00  12  0.75 10576.34
AVAPS-D02 S10 231221532 240818 143436.50 9999.00  99.00 999.00  55.52  19.09 -18.25  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.74 99999.00
AVAPS-D02 S01 231221532 240818 143436.75  268.25 -37.53  50.33  57.50  16.75 -18.01  -31.327866   2.162585 10259.10  12  50.33 999.00  12  0.69 10567.36
AVAPS-D02 S10 231221532 240818 143437.00 9999.00  99.00 999.00  56.09  19.19 -18.14  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.75 99999.00
AVAPS-D02 S10 231221532 240818 143437.25  268.64 -37.47  51.62  55.98  19.13 -18.17  -31.327938   2.162537 99999.00  11  51.62 999.00  11  0.81 10558.22
AVAPS-D02 S10 231221532 240818 143437.50 9999.00  99.00 999.00  55.56  19.05 -18.37  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.85 99999.00
AVAPS-D02 S11 231221532 240818 143437.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143438.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S00 231221532 240818 143438.25  269.34 -37.33  53.28  55.92  19.09 -17.82  -31.328080   2.162440 10231.11  12  53.28 999.00  12  0.69 10540.24
AVAPS-D02 S10 231221532 240818 143438.50 9999.00  99.00 999.00  57.15  18.71 -17.57  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.77 99999.00
AVAPS-D02 S00 231221532 240818 143438.75  269.64 -37.26  53.89  55.73  18.63 -17.70  -31.328151   2.162393 10223.34  12  53.89 999.00  12  0.77 10531.54
AVAPS-D02 S10 231221532 240818 143439.00 9999.00  99.00 999.00  55.08  18.60 -17.79  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.91 99999.00
AVAPS-D02 S00 231221532 240818 143439.25  270.03 -37.19  54.28  54.90  18.57 -18.03  -31.328221   2.162344 10213.26  12  54.28 999.00  12  0.95 10522.83
AVAPS-D02 S11 231221532 240818 143439.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S10 231221532 240818 143439.75  270.34 -37.11 999.00  54.48  18.30 -17.13  -31.328288   2.162296 99999.00  12 999.00 999.00  12  0.94 10514.24
AVAPS-D02 S10 231221532 240818 143440.00 9999.00  99.00 999.00  56.67  18.66 -17.92  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.84 99999.00
AVAPS-D02 S00 231221532 240818 143440.25  270.72 -37.04  54.78  55.43  18.41 -17.66  -31.328357   2.162249 10195.75  12  54.78 999.00  12  0.82 10505.22
AVAPS-D02 S10 231221532 240818 143440.50 9999.00  99.00 999.00  55.38  18.36 -17.74  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.77 99999.00
AVAPS-D02 S00 231221532 240818 143440.75  271.05 -36.95  54.75  54.49  18.61 -17.86  -31.328424   2.162201 10187.39  12  54.75 999.00  12  0.84 10496.26
AVAPS-D02 S10 231221532 240818 143441.00 9999.00  99.00 999.00  56.67  18.30 -18.08  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.63 99999.00
AVAPS-D02 S00 231221532 240818 143441.25  271.37 -36.87  54.62  55.44  18.21 -18.09  999.000000  99.000000 10179.15  12  54.62 999.00  12  0.60 99999.00
AVAPS-D02 S11 231221532 240818 143441.50 9999.00  99.00 999.00  55.36  18.75 -18.27  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.65 99999.00
AVAPS-D02 S00 231221532 240818 143441.75  271.81 -36.79  54.52  55.98  18.32 -18.81  -31.328561   2.162106 10168.01  11  54.52 999.00  11  0.53 10478.06
AVAPS-D02 S10 231221532 240818 143442.00 9999.00  99.00 999.00  55.92  18.00 -18.16  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.59 99999.00
AVAPS-D02 S00 231221532 240818 143442.25  272.13 -36.71  54.56  55.74  18.06 -17.80  -31.328629   2.162061 10159.89  11  54.56 999.00  11  0.68 10468.89
AVAPS-D02 S10 231221532 240818 143442.50 9999.00  99.00 999.00  55.18  18.21 -18.20  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.73 99999.00
AVAPS-D02 S00 231221532 240818 143442.75  272.47 -36.63  54.63  54.92  18.30 -18.40  -31.328696   2.162014 10151.19  12  54.63 999.00  12  0.78 10459.81
AVAPS-D02 S10 231221532 240818 143443.00 9999.00  99.00 999.00  54.85  18.32 -18.24  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.76 99999.00
AVAPS-D02 S00 231221532 240818 143443.25  272.85 -36.55  54.58  55.04  18.12 -17.84  -31.328763   2.161966 10141.46  12  54.58 999.00  12  0.77 10450.65
AVAPS-D02 S10 231221532 240818 143443.50 9999.00  99.00 999.00  56.17  17.37 -18.04  999.000000  99.000000 99999.00  12 999.00 999.00  12  1.01 99999.00
AVAPS-D02 S00 231221532 240818 143443.75  273.21 -36.47  54.54  55.17  17.96 -17.59  -31.328828   2.161921 10132.32  12  54.54 999.00  12  0.94 10441.64
AVAPS-D02 S10 231221532 240818 143444.00 9999.00  99.00 999.00  54.66  18.01 -17.73  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.75 99999.00
AVAPS-D02 S00 231221532 240818 143444.25  273.50 -36.39  54.43  54.56  18.25 -18.23  -31.328894   2.161874 10125.15  12  54.43 999.00  12  0.86 10432.68
AVAPS-D02 S10 231221532 240818 143444.50 9999.00  99.00 999.00  55.46  17.97 -17.63  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.98 99999.00
AVAPS-D02 S00 231221532 240818 143444.75  273.88 -36.31  54.52  55.57  17.82 -17.59  -31.328960   2.161828 10115.52  12  54.52 999.00  12  0.85 10423.96
AVAPS-D02 S10 231221532 240818 143445.00 9999.00  99.00 999.00  54.06  17.55 -18.03  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.86 99999.00
AVAPS-D02 S11 231221532 240818 143445.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S11 231221532 240818 143445.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D02 S01 231221532 240818 143445.75  274.55 -36.16  55.02  55.22  16.38 -17.75  -31.329090   2.161736 10098.46  12  55.02 999.00  12  0.66 10406.21
AVAPS-D02 S10 231221532 240818 143446.00 9999.00  99.00 999.00  54.43  17.82 -17.58  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.73 99999.00
AVAPS-D02 S00 231221532 240818 143446.25  274.93 -36.09  55.45  54.07  17.78 -17.59  -31.329156   2.161689 10088.73  12  55.45 999.00  12  0.63 10397.58
AVAPS-D02 S10 231221532 240818 143446.50 9999.00  99.00 999.00  55.43  17.44 -17.99  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.64 99999.00
AVAPS-D02 S00 231221532 240818 143446.75  275.29 -36.02  56.10  53.58  17.70 -17.70  -31.329220   2.161644 10079.90  12  56.10 999.00  12  0.65 10388.44
AVAPS-D02 S10 231221532 240818 143447.00 9999.00  99.00 999.00  53.50  17.44 -17.76  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.68 99999.00
AVAPS-D02 S00 231221532 240818 143447.25  275.62 -35.97  57.38  57.01  17.46 -18.92  -31.329284   2.161597 10071.55  11  57.38 999.00  11  0.70 10379.40
AVAPS-D02 S10 231221532 240818 143447.50 9999.00  99.00 999.00  53.86  17.22 -17.95  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.72 99999.00
AVAPS-D02 S00 231221532 240818 143447.75  276.00 -35.92  58.43  54.22  17.24 -17.29  -31.329347   2.161552 10061.99  11  58.43 999.00  11  0.75 10370.48
AVAPS-D02 S10 231221532 240818 143448.00 9999.00  99.00 999.00  52.73  16.98 -18.22  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.74 99999.00
AVAPS-D02 S00 231221532 240818 143448.25  276.34 -35.87  59.38  53.03  17.01 -17.91  -31.329408   2.161507 10053.30  11  59.38 999.00  11  0.85 10361.44
AVAPS-D02 S10 231221532 240818 143448.50 9999.00  99.00 999.00  54.58  17.03 -18.29  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.73 99999.00
AVAPS-D02 S00 231221532 240818 143448.75  276.69 -35.81  60.07  54.11  16.88 -18.02  -31.329471   2.161462 10044.61  12  60.07 999.00  12  0.80 10352.14
AVAPS-D02 S10 231221532 240818 143449.00 9999.00  99.00 999.00  54.74  17.06 -17.59  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.67 99999.00
AVAPS-D02 S00 231221532 240818 143449.25  277.08 -35.74  60.55  49.82  16.06 -18.86  -31.329530   2.161416 10034.68  11  60.55 999.00  11  0.86 10343.15
AVAPS-D02 S10 231221532 240818 143449.50 9999.00  99.00 999.00  52.93  16.41 -18.61  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.79 99999.00
