AVAPS-T01 STA 231431370 240818 104729.76
AVAPS-T01 COM            UTC     UTC       Air    Air     Rel   Wind   Wind   Vert      GPS        GPS     Geopoten GPS  Sonde  Sonde GPS Wind    GPS
AVAPS-D01 P10 231431370 240818 104739.75 9999.00  99.00 999.00  62.01 258.68   0.21  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104740.00  872.25  28.81  22.24  62.00 258.67   0.26  -27.097565  13.838038 99999.00  12  22.24 999.00  12  0.11 13330.84
AVAPS-D01 P10 231431370 240818 104740.25 9999.00  99.00 999.00  62.01 258.66   0.18  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104740.50  872.16  28.81  22.21  62.01 258.69   0.09  -27.098619  13.837491 99999.00  12  22.21 999.00  12  0.11 13330.88
AVAPS-D01 P10 231431370 240818 104740.75 9999.00  99.00 999.00  62.01 258.68   0.14  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104741.00  872.25  28.81  22.20  62.01 258.70  -0.02  -27.099673  13.836944 99999.00  12  22.20 999.00  12  0.11 13330.85
AVAPS-D01 P10 231431370 240818 104741.25 9999.00  99.00 999.00  62.00 258.67   0.28  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104741.50  872.24  28.81  22.23  62.00 258.68   0.12  -27.100727  13.836396 99999.00  12  22.23 999.00  12  0.11 13330.65
AVAPS-D01 P10 231431370 240818 104741.75 9999.00  99.00 999.00  62.01 258.68  -0.04  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.16 99999.00
AVAPS-D01 P00 231431370 240818 104742.00  872.40  28.81  22.21  62.00 258.66   0.14  -27.101781  13.835849 99999.00  12  22.21 999.00  12  0.11 13330.43
AVAPS-D01 P10 231431370 240818 104742.25 9999.00  99.00 999.00  62.00 258.67   0.16  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104742.50  872.25  28.81  22.21  62.00 258.67   0.12  -27.102836  13.835302 99999.00  12  22.21 999.00  12  0.11 13330.34
AVAPS-D01 P10 231431370 240818 104742.75 9999.00  99.00 999.00  61.99 258.67   0.06  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D01 P00 231431370 240818 104743.00  872.13  28.81  22.18  61.99 258.64   0.07  -27.103890  13.834754 99999.00  12  22.18 999.00  12  0.12 13330.41
AVAPS-D01 P10 231431370 240818 104743.25 9999.00  99.00 999.00  61.98 258.63   0.09  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104743.50  872.23  28.81  22.20  61.98 258.66   0.10  -27.104943  13.834204 99999.00  12  22.20 999.00  12  0.11 13331.17
AVAPS-D01 P10 231431370 240818 104743.75 9999.00  99.00 999.00  61.98 258.67   0.12  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104744.00  872.18  28.80  22.20  61.98 258.65   0.10  -27.105997  13.833654 99999.00  12  22.20 999.00  12  0.15 13331.78
AVAPS-D01 P10 231431370 240818 104744.25 9999.00  99.00 999.00  61.96 258.66   0.15  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D01 P00 231431370 240818 104744.50  872.30  28.80  22.19  61.97 258.66   0.02  -27.107051  13.833106 99999.00  12  22.19 999.00  12  0.15 13331.75
AVAPS-D01 P10 231431370 240818 104744.75 9999.00  99.00 999.00  61.95 258.68   0.16  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104745.00  872.21  28.80  22.18  61.97 258.64  -0.01  -27.108105  13.832558 99999.00  12  22.18 999.00  12  0.11 13331.71
AVAPS-D01 P10 231431370 240818 104745.25 9999.00  99.00 999.00  61.96 258.64   0.04  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104745.50  872.14  28.81  22.19  61.96 258.65   0.05  -27.109158  13.832008 99999.00  12  22.19 999.00  12  0.11 13332.25
AVAPS-D01 P10 231431370 240818 104745.75 9999.00  99.00 999.00  61.96 258.65   0.04  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104746.00  872.14  28.81  22.18  61.96 258.65   0.03  -27.110212  13.831461 99999.00  12  22.18 999.00  12  0.11 13332.05
AVAPS-D01 P10 231431370 240818 104746.25 9999.00  99.00 999.00  61.96 258.65   0.08  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104746.50  872.18  28.80  22.17  61.96 258.66   0.02  -27.111265  13.830913 99999.00  12  22.17 999.00  12  0.12 13331.98
AVAPS-D01 P10 231431370 240818 104746.75 9999.00  99.00 999.00  61.96 258.64   0.03  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.12 99999.00
AVAPS-D01 P00 231431370 240818 104747.00  872.17  28.81  22.16  61.96 258.65   0.04  -27.112319  13.830365 99999.00  12  22.16 999.00  12  0.11 13331.61
AVAPS-D01 P10 231431370 240818 104747.25 9999.00  99.00 999.00  61.96 258.65   0.07  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D01 P00 231431370 240818 104747.50  872.13  28.81  22.15  61.98 258.67  -0.13  -27.113373  13.829819 99999.00  12  22.15 999.00  12  0.12 13331.20
AVAPS-D01 P10 231431370 240818 104747.75 9999.00  99.00 999.00  61.99 258.65  -0.21  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.26 99999.00
AVAPS-D01 P00 231431370 240818 104748.00  872.01  28.81  22.15  61.98 258.66  -0.03  -27.114427  13.829270 99999.00  12  22.15 999.00  12  0.11 13331.14
AVAPS-D01 P10 231431370 240818 104748.25 9999.00  99.00 999.00  61.98 258.69  -0.13  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.13 99999.00
AVAPS-D01 P00 231431370 240818 104748.50  871.93  28.81  22.17  61.98 258.64  -0.10  -27.115481  13.828722 99999.00  12  22.17 999.00  12  0.12 13331.27
AVAPS-D01 P10 231431370 240818 104748.75 9999.00  99.00 999.00  61.98 258.65  -0.10  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104749.00  872.00  28.81  22.15  61.99 258.66  -0.10  -27.116535  13.828174 99999.00  12  22.15 999.00  12  0.12 13331.29
AVAPS-D01 P10 231431370 240818 104749.25 9999.00  99.00 999.00  62.00 258.66  -0.24  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.12 99999.00
AVAPS-D01 P00 231431370 240818 104749.50  871.99  28.81  22.18  62.00 258.66  -0.15  -27.117590  13.827626 99999.00  12  22.18 999.00  12  0.11 13331.21
AVAPS-D01 P10 231431370 240818 104749.75 9999.00  99.00 999.00  62.00 258.67  -0.08  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104750.00  872.12  28.81  22.18  62.01 258.68  -0.21  -27.118644  13.827079 99999.00  12  22.18 999.00  12  0.11 13331.16
AVAPS-D01 P10 231431370 240818 104750.25 9999.00  99.00 999.00  62.00 258.67  -0.24  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104750.50  872.16  28.80  22.16  62.02 258.68  -0.22  -27.119697  13.826531 99999.00  12  22.16 999.00  12  0.11 13331.16
AVAPS-D01 P10 231431370 240818 104750.75 9999.00  99.00 999.00  62.00 258.66  -0.22  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104751.00  872.09  28.80  22.17  62.00 258.68  -0.23  -27.120751  13.825983 99999.00  12  22.17 999.00  12  0.11 13331.06
AVAPS-D01 P10 231431370 240818 104751.25 9999.00  99.00 999.00  62.01 258.69  -0.30  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104751.50  872.07  28.80  22.17  62.01 258.66  -0.32  -27.121805  13.825436 99999.00  12  22.17 999.00  12  0.11 13330.90
AVAPS-D01 P10 231431370 240818 104751.75 9999.00  99.00 999.00  62.02 258.70  -0.34  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104752.00  872.15  28.80  22.17  62.02 258.69  -0.35  -27.122859  13.824888 99999.00  12  22.17 999.00  12  0.11 13330.79
AVAPS-D01 P10 231431370 240818 104752.25 9999.00  99.00 999.00  62.02 258.69  -0.34  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104752.50  872.00  28.80  22.19  62.02 258.71  -0.42  -27.123913  13.824341 99999.00  12  22.19 999.00  12  0.11 13330.46
AVAPS-D01 P10 231431370 240818 104752.75 9999.00  99.00 999.00  62.02 258.71  -0.37  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104753.00  872.13  28.80  22.16  62.02 258.72  -0.35  -27.124967  13.823793 99999.00  12  22.16 999.00  12  0.11 13330.33
AVAPS-D01 P10 231431370 240818 104753.25 9999.00  99.00 999.00  62.02 258.72  -0.37  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104753.50  872.22  28.80  22.19  62.02 258.74  -0.39  -27.126022  13.823246 99999.00  12  22.19 999.00  12  0.11 13330.21
AVAPS-D01 P10 231431370 240818 104753.75 9999.00  99.00 999.00  62.03 258.71  -0.44  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104754.00  872.00  28.80  22.18  62.02 258.71  -0.40  -27.127076  13.822698 99999.00  12  22.18 999.00  12  0.11 13330.05
AVAPS-D01 P10 231431370 240818 104754.25 9999.00  99.00 999.00  62.02 258.71  -0.42  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104754.50  872.11  28.79  22.18  62.02 258.71  -0.37  -27.128130  13.822151 99999.00  12  22.18 999.00  12  0.11 13329.85
AVAPS-D01 P10 231431370 240818 104754.75 9999.00  99.00 999.00  62.02 258.73  -0.40  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104755.00  871.85  28.79  22.17  62.02 258.73  -0.37  -27.129184  13.821603 99999.00  12  22.17 999.00  12  0.11 13329.58
AVAPS-D01 P10 231431370 240818 104755.25 9999.00  99.00 999.00  62.02 258.72  -0.34  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104755.50  872.03  28.79  22.19  62.02 258.72  -0.32  -27.130238  13.821056 99999.00  12  22.19 999.00  12  0.11 13329.36
AVAPS-D01 P10 231431370 240818 104755.75 9999.00  99.00 999.00  62.02 258.72  -0.26  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104756.00  871.80  28.79  22.20  62.02 258.72  -0.28  -27.131292  13.820509 99999.00  12  22.20 999.00  12  0.11 13329.15
AVAPS-D01 P10 231431370 240818 104756.25 9999.00  99.00 999.00  62.02 258.74  -0.29  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104756.50  872.04  28.79  22.18  62.03 258.75  -0.22  -27.132346  13.819961 99999.00  12  22.18 999.00  12  0.11 13328.96
AVAPS-D01 P10 231431370 240818 104756.75 9999.00  99.00 999.00  62.02 258.72  -0.22  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104757.00  872.05  28.79  22.20  62.02 258.72  -0.17  -27.133401  13.819414 99999.00  12  22.20 999.00  12  0.11 13328.79
AVAPS-D01 P10 231431370 240818 104757.25 9999.00  99.00 999.00  62.02 258.71  -0.19  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104757.50  872.08  28.79  22.19  62.02 258.71  -0.12  -27.134455  13.818867 99999.00  12  22.19 999.00  12  0.11 13328.66
AVAPS-D01 P10 231431370 240818 104757.75 9999.00  99.00 999.00  62.02 258.72  -0.08  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104758.00  871.89  28.78  22.19  62.02 258.69  -0.11  -27.135509  13.818320 99999.00  12  22.19 999.00  12  0.11 13328.56
AVAPS-D01 P10 231431370 240818 104758.25 9999.00  99.00 999.00  62.02 258.70  -0.06  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104758.50  872.02  28.78  22.20  62.01 258.70  -0.05  -27.136563  13.817772 99999.00  12  22.20 999.00  12  0.11 13328.48
AVAPS-D01 P10 231431370 240818 104758.75 9999.00  99.00 999.00  62.02 258.73  -0.01  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104759.00  871.98  28.78  22.22  62.02 258.71  -0.01  -27.137618  13.817225 99999.00  12  22.22 999.00  12  0.11 13328.45
AVAPS-D01 P10 231431370 240818 104759.25 9999.00  99.00 999.00  62.02 258.72  -0.00  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104759.50  872.00  28.78  22.19  62.02 258.69   0.01  -27.138672  13.816677 99999.00  12  22.19 999.00  12  0.11 13328.44
AVAPS-D01 P10 231431370 240818 104759.75 9999.00  99.00 999.00  62.02 258.71   0.06  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104800.00  872.08  28.78  22.19  62.02 258.70   0.09  -27.139726  13.816130 99999.00  12  22.19 999.00  12  0.11 13328.44
AVAPS-D01 P10 231431370 240818 104800.25 9999.00  99.00 999.00  62.02 258.68   0.10  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104800.50  872.01  28.78  22.20  62.01 258.70   0.18  -27.140780  13.815583 99999.00  12  22.20 999.00  12  0.11 13328.47
AVAPS-D01 P10 231431370 240818 104800.75 9999.00  99.00 999.00  62.03 258.70   0.09  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104801.00  871.93  28.78  22.20  62.02 258.69   0.12  -27.141834  13.815035 99999.00  12  22.20 999.00  12  0.11 13328.53
AVAPS-D01 P10 231431370 240818 104801.25 9999.00  99.00 999.00  62.02 258.67   0.19  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104801.50  872.05  28.78  22.19  62.03 258.67   0.13  -27.142888  13.814488 99999.00  12  22.19 999.00  12  0.11 13328.58
AVAPS-D01 P10 231431370 240818 104801.75 9999.00  99.00 999.00  62.03 258.68   0.15  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104802.00  871.90  28.78  22.21  62.03 258.69   0.14  -27.143943  13.813941 99999.00  12  22.21 999.00  12  0.11 13328.63
AVAPS-D01 P10 231431370 240818 104802.25 9999.00  99.00 999.00  62.03 258.68   0.17  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104802.50  871.81  28.78  22.22  62.04 258.69   0.12  -27.144997  13.813394 99999.00  12  22.22 999.00  12  0.11 13328.67
AVAPS-D01 P10 231431370 240818 104802.75 9999.00  99.00 999.00  62.04 258.66   0.15  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104803.00  871.95  28.78  22.22  62.03 258.66   0.17  -27.146051  13.812847 99999.00  12  22.22 999.00  12  0.11 13328.72
AVAPS-D01 P10 231431370 240818 104803.25 9999.00  99.00 999.00  62.03 258.66   0.14  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104803.50  871.98  28.77  22.23  62.03 258.68   0.12  -27.147106  13.812300 99999.00  12  22.23 999.00  12  0.11 13328.76
AVAPS-D01 P10 231431370 240818 104803.75 9999.00  99.00 999.00  62.03 258.68   0.08  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104804.00  871.88  28.77  22.22  62.03 258.67   0.06  -27.148160  13.811753 99999.00  12  22.22 999.00  12  0.11 13328.79
AVAPS-D01 P10 231431370 240818 104804.25 9999.00  99.00 999.00  62.03 258.67   0.06  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104804.50  871.90  28.77  22.20  62.02 258.66   0.09  -27.149214  13.811206 99999.00  12  22.20 999.00  12  0.11 13328.79
AVAPS-D01 P10 231431370 240818 104804.75 9999.00  99.00 999.00  62.01 258.65   0.09  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104805.00  871.90  28.77  22.20  62.02 258.65   0.08  -27.150268  13.810658 99999.00  12  22.20 999.00  12  0.11 13328.81
AVAPS-D01 P10 231431370 240818 104805.25 9999.00  99.00 999.00  62.02 258.64   0.07  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104805.50  871.79  28.77  22.22  62.01 258.67   0.10  -27.151322  13.810111 99999.00  12  22.22 999.00  12  0.11 13328.84
AVAPS-D01 P10 231431370 240818 104805.75 9999.00  99.00 999.00  62.01 258.66   0.07  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104806.00  871.92  28.77  22.18  62.00 258.64   0.10  -27.152376  13.809564 99999.00  12  22.18 999.00  12  0.11 13328.88
AVAPS-D01 P10 231431370 240818 104806.25 9999.00  99.00 999.00  62.00 258.66   0.10  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104806.50  871.82  28.77  22.22  61.99 258.66   0.09  -27.153430  13.809016 99999.00  12  22.22 999.00  12  0.11 13328.93
AVAPS-D01 P10 231431370 240818 104806.75 9999.00  99.00 999.00  61.99 258.65   0.12  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104807.00  871.83  28.77  22.22  61.99 258.62   0.13  -27.154483  13.808468 99999.00  12  22.22 999.00  12  0.11 13328.98
AVAPS-D01 P10 231431370 240818 104807.25 9999.00  99.00 999.00  61.98 258.63   0.11  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104807.50  871.67  28.77  22.22  61.98 258.63   0.10  -27.155537  13.807920 99999.00  12  22.22 999.00  12  0.11 13329.04
AVAPS-D01 P10 231431370 240818 104807.75 9999.00  99.00 999.00  61.98 258.62   0.13  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104808.00  871.70  28.77  22.21  61.98 258.63   0.16  -27.156590  13.807372 99999.00  12  22.21 999.00  12  0.11 13329.11
AVAPS-D01 P10 231431370 240818 104808.25 9999.00  99.00 999.00  61.97 258.63   0.08  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104808.50  871.88  28.77  22.22  61.97 258.61   0.12  -27.157644  13.806824 99999.00  12  22.22 999.00  12  0.11 13329.17
AVAPS-D01 P10 231431370 240818 104808.75 9999.00  99.00 999.00  61.97 258.63   0.10  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104809.00  871.64  28.77  22.21  61.97 258.62   0.12  -27.158697  13.806276 99999.00  12  22.21 999.00  12  0.11 13329.23
AVAPS-D01 P10 231431370 240818 104809.25 9999.00  99.00 999.00  61.98 258.62   0.12  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104809.50  871.90  28.77  22.22  61.98 258.63   0.10  -27.159751  13.805728 99999.00  12  22.22 999.00  12  0.11 13329.27
AVAPS-D01 P10 231431370 240818 104809.75 9999.00  99.00 999.00  61.98 258.63   0.07  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104810.00  871.87  28.77  22.23  61.98 258.62   0.10  -27.160804  13.805180 99999.00  12  22.23 999.00  12  0.11 13329.32
AVAPS-D01 P10 231431370 240818 104810.25 9999.00  99.00 999.00  61.98 258.61   0.14  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.12 99999.00
AVAPS-D01 P00 231431370 240818 104810.50  871.73  28.77  22.22  61.99 258.63   0.11  -27.161858  13.804633 99999.00  12  22.22 999.00  12  0.12 13329.39
AVAPS-D01 P10 231431370 240818 104810.75 9999.00  99.00 999.00  61.99 258.63   0.17  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.12 99999.00
AVAPS-D01 P00 231431370 240818 104811.00  871.68  28.77  22.20  62.00 258.64   0.10  -27.162911  13.804085 99999.00  12  22.20 999.00  12  0.12 13329.44
AVAPS-D01 P10 231431370 240818 104811.25 9999.00  99.00 999.00  61.99 258.65   0.11  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.12 99999.00
AVAPS-D01 P00 231431370 240818 104811.50  871.83  28.76  22.19  62.00 258.65   0.11  -27.163965  13.803537 99999.00  12  22.19 999.00  12  0.12 13329.49
AVAPS-D01 P10 231431370 240818 104811.75 9999.00  99.00 999.00  62.00 258.63   0.08  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.12 99999.00
AVAPS-D01 P00 231431370 240818 104812.00  871.75  28.76  22.22  62.00 258.63   0.06  -27.165019  13.802990 99999.00  12  22.22 999.00  12  0.12 13329.51
AVAPS-D01 P10 231431370 240818 104812.25 9999.00  99.00 999.00  62.00 258.63   0.03  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.12 99999.00
AVAPS-D01 P00 231431370 240818 104812.50  871.71  28.76  22.22  62.00 258.65   0.04  -27.166073  13.802442 99999.00  12  22.22 999.00  12  0.12 13329.54
AVAPS-D01 P10 231431370 240818 104812.75 9999.00  99.00 999.00  62.00 258.64   0.08  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.12 99999.00
AVAPS-D01 P00 231431370 240818 104813.00  871.64  28.76  22.23  62.00 258.64   0.11  -27.167127  13.801895 99999.00  12  22.23 999.00  12  0.11 13329.57
AVAPS-D01 P10 231431370 240818 104813.25 9999.00  99.00 999.00  61.99 258.64   0.12  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104813.50  871.74  28.76  22.23  62.00 258.64   0.09  -27.168180  13.801347 99999.00  12  22.23 999.00  12  0.11 13329.61
AVAPS-D01 P10 231431370 240818 104813.75 9999.00  99.00 999.00  62.00 258.67   0.10  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104814.00  871.65  28.76  22.22  61.99 258.64   0.11  -27.169234  13.800800 99999.00  12  22.22 999.00  12  0.11 13329.65
AVAPS-D01 P10 231431370 240818 104814.25 9999.00  99.00 999.00  61.98 258.64   0.12  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104814.50  871.60  28.76  22.23  61.99 258.65   0.04  -27.170288  13.800252 99999.00  12  22.23 999.00  12  0.11 13329.68
AVAPS-D01 P10 231431370 240818 104814.75 9999.00  99.00 999.00  61.98 258.66   0.10  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104815.00  871.76  28.76  22.22  61.99 258.67   0.03  -27.171342  13.799704 99999.00  12  22.22 999.00  12  0.11 13329.74
AVAPS-D01 P10 231431370 240818 104815.25 9999.00  99.00 999.00  61.98 258.65   0.04  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104815.50  871.69  28.76  22.24  61.99 258.67   0.02  -27.172395  13.799156 99999.00  12  22.24 999.00  12  0.11 13329.77
AVAPS-D01 P10 231431370 240818 104815.75 9999.00  99.00 999.00  61.98 258.67   0.08  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.11 99999.00
AVAPS-D01 P00 231431370 240818 104816.00  871.52  28.75  22.20  61.98 258.67   0.11  -27.173449  13.798608 99999.00  12  22.20 999.00  12  0.12 13329.80
AVAPS-D01 P10 231431370 240818 104816.25 9999.00  99.00 999.00  61.98 258.67   0.09  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.12 99999.00
