AVAPS-T03 STA 230230466 240818 143008.68
AVAPS-T03 COM            UTC     UTC       Air    Air     Rel   Wind   Wind   Vert      GPS        GPS     Geopoten GPS  Sonde  Sonde GPS Wind    GPS
AVAPS-D03 S10 230230466 240818 143705.75 9999.00  99.00 999.00  68.71  30.16 -21.38  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.31 99999.00
AVAPS-D03 S00 230230466 240818 143706.00  193.69 -55.35  45.60  68.69  29.94 -21.76  -31.591759   2.696747 12412.67  12  45.60 999.00  12  0.29 12725.74
AVAPS-D03 S10 230230466 240818 143706.25 9999.00  99.00 999.00  68.73  29.99 -21.65  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.29 99999.00
AVAPS-D03 S00 230230466 240818 143706.50  194.02 -55.25  45.91  68.59  29.95 -21.51  -31.591884   2.696694 12401.94  12  45.91 999.00  12  0.26 12714.86
AVAPS-D03 S10 230230466 240818 143706.75 9999.00  99.00 999.00  68.75  30.02 -21.43  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.27 99999.00
AVAPS-D03 S00 230230466 240818 143707.00  194.34 -55.16  45.95  68.75  29.97 -21.49  -31.592008   2.696642 12391.55  12  45.95 999.00  12  0.27 12704.26
AVAPS-D03 S10 230230466 240818 143707.25 9999.00  99.00 999.00  68.98  29.95 -21.49  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.34 99999.00
AVAPS-D03 S00 230230466 240818 143707.50  194.70 -55.06  46.09  69.13  30.11 -21.04  -31.592133   2.696591 12379.68  11  46.09 999.00  11  0.34 12693.64
AVAPS-D03 S10 230230466 240818 143707.75 9999.00  99.00 999.00  68.89  29.97 -21.63  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.34 99999.00
AVAPS-D03 S00 230230466 240818 143708.00  195.04 -54.96  46.35  68.88  29.98 -21.38  -31.592256   2.696540 12368.35  12  46.35 999.00  12  0.33 12683.06
AVAPS-D03 S10 230230466 240818 143708.25 9999.00  99.00 999.00  68.95  30.11 -21.27  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.35 99999.00
AVAPS-D03 S00 230230466 240818 143708.50  195.42 -54.86  46.68  69.02  30.21 -21.25  -31.592379   2.696489 12356.07  12  46.68 999.00  12  0.33 12672.45
AVAPS-D03 S10 230230466 240818 143708.75 9999.00  99.00 999.00  68.99  30.22 -21.43  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.33 99999.00
AVAPS-D03 S00 230230466 240818 143709.00  195.69 -54.77  47.05  69.25  30.21 -21.36  -31.592503   2.696439 12347.20  12  47.05 999.00  12  0.33 12661.76
AVAPS-D03 S10 230230466 240818 143709.25 9999.00  99.00 999.00  69.18  30.22 -21.22  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.33 99999.00
AVAPS-D03 S00 230230466 240818 143709.50  196.03 -54.67  47.51  69.15  30.30 -21.26  -31.592628   2.696389 12335.98  12  47.51 999.00  12  0.31 12651.18
AVAPS-D03 S10 230230466 240818 143709.75 9999.00  99.00 999.00  69.09  30.29 -21.15  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.31 99999.00
AVAPS-D03 S00 230230466 240818 143710.00  196.32 -54.58  47.87  69.19  30.38 -21.22  -31.592753   2.696338 12326.62  12  47.87 999.00  12  0.32 12640.58
AVAPS-D03 S10 230230466 240818 143710.25 9999.00  99.00 999.00  68.88  30.39 -21.03  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.31 99999.00
AVAPS-D03 S00 230230466 240818 143710.50  196.67 -54.49  48.14  69.05  30.30 -21.39  -31.592879   2.696288 12315.13  12  48.14 999.00  12  0.31 12629.85
AVAPS-D03 S10 230230466 240818 143710.75 9999.00  99.00 999.00  68.89  30.36 -21.40  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.33 99999.00
AVAPS-D03 S00 230230466 240818 143711.00  197.04 -54.39  48.24  68.72  30.47 -21.20  -31.593004   2.696238 12303.21  11  48.24 999.00  11  0.45 12619.15
AVAPS-D03 S10 230230466 240818 143711.25 9999.00  99.00 999.00  68.73  30.54 -21.31  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.49 99999.00
AVAPS-D03 S00 230230466 240818 143711.50  197.32 -54.29  48.26  69.07  30.55 -21.09  -31.593130   2.696186 12294.25  11  48.26 999.00  11  0.48 12608.54
AVAPS-D03 S10 230230466 240818 143711.75 9999.00  99.00 999.00  68.95  30.65 -20.95  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.47 99999.00
AVAPS-D03 S00 230230466 240818 143712.00  197.66 -54.19  48.42  68.60  30.51 -21.24  -31.593257   2.696134 12283.04  11  48.42 999.00  11  0.53 12597.98
AVAPS-D03 S10 230230466 240818 143712.25 9999.00  99.00 999.00  68.48  30.61 -21.64  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.59 99999.00
AVAPS-D03 S00 230230466 240818 143712.50  197.93 -54.10  48.38  68.93  30.63 -21.36  -31.593384   2.696080 12274.48  11  48.38 999.00  11  0.62 12587.48
AVAPS-D03 S10 230230466 240818 143712.75 9999.00  99.00 999.00  68.84  30.92 -21.36  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.53 99999.00
AVAPS-D03 S00 230230466 240818 143713.00  198.29 -54.01  48.07  68.70  30.90 -21.70  -31.593512   2.696026 12262.75  11  48.07 999.00  11  0.55 12576.95
AVAPS-D03 S10 230230466 240818 143713.25 9999.00  99.00 999.00  68.99  30.94 -21.28  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.51 99999.00
AVAPS-D03 S00 230230466 240818 143713.50  198.62 -53.92  47.53  68.86  31.21 -21.25  -31.593642   2.695972 12251.88  11  47.53 999.00  11  0.44 12566.45
AVAPS-D03 S10 230230466 240818 143713.75 9999.00  99.00 999.00  69.20  31.08 -20.54  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.40 99999.00
AVAPS-D03 S00 230230466 240818 143714.00  198.95 -53.83  47.00  69.26  31.27 -20.57  -31.593773   2.695918 12241.26  10  47.00 999.00  10  0.35 12556.03
AVAPS-D03 S10 230230466 240818 143714.25 9999.00  99.00 999.00  69.22  31.51 -20.77  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.35 99999.00
AVAPS-D03 S00 230230466 240818 143714.50  199.31 -53.74  46.50  69.17  31.55 -20.65  -31.593905   2.695864 12229.65   9  46.50 999.00   9  0.36 12545.73
AVAPS-D03 S10 230230466 240818 143714.75 9999.00  99.00 999.00  69.50  31.66 -20.76  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.36 99999.00
AVAPS-D03 S00 230230466 240818 143715.00  199.59 -53.65  45.94  69.06  31.88 -20.97  -31.594038   2.695809 12220.66  10  45.94 999.00  10  0.42 12535.34
AVAPS-D03 S10 230230466 240818 143715.25 9999.00  99.00 999.00  68.98  31.96 -21.17  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.44 99999.00
AVAPS-D03 S00 230230466 240818 143715.50  199.88 -53.55  45.47  68.95  32.10 -21.37  -31.594171   2.695754 12211.47  11  45.47 999.00  11  0.42 12524.82
AVAPS-D03 S10 230230466 240818 143715.75 9999.00  99.00 999.00  68.66  32.07 -21.18  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.41 99999.00
AVAPS-D03 S00 230230466 240818 143716.00  200.28 -53.45  45.05  69.16  32.10 -21.16  -31.594304   2.695698 12198.56  11  45.05 999.00  11  0.39 12514.18
AVAPS-D03 S10 230230466 240818 143716.25 9999.00  99.00 999.00  68.80  32.08 -21.08  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.39 99999.00
AVAPS-D03 S00 230230466 240818 143716.50  200.58 -53.35  44.58  68.89  32.25 -21.25  -31.594438   2.695642 12188.99  11  44.58 999.00  11  0.37 12503.53
AVAPS-D03 S10 230230466 240818 143716.75 9999.00  99.00 999.00  68.75  32.40 -21.34  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.38 99999.00
AVAPS-D03 S00 230230466 240818 143717.00  200.88 -53.25  44.10  68.86  32.32 -20.98  -31.594573   2.695586 12179.25  11  44.10 999.00  11  0.37 12492.86
AVAPS-D03 S10 230230466 240818 143717.25 9999.00  99.00 999.00  68.78  32.50 -21.28  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.37 99999.00
AVAPS-D03 S00 230230466 240818 143717.50  201.25 -53.15  43.62  68.74  32.44 -20.85  -31.594708   2.695530 12167.49  11  43.62 999.00  11  0.37 12482.32
AVAPS-D03 S10 230230466 240818 143717.75 9999.00  99.00 999.00  68.74  32.48 -20.88  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.37 99999.00
AVAPS-D03 S00 230230466 240818 143718.00  201.56 -53.05  43.23  68.82  32.46 -20.79  -31.594843   2.695475 12157.64  10  43.23 999.00  10  0.37 12471.92
AVAPS-D03 S10 230230466 240818 143718.25 9999.00  99.00 999.00  68.99  32.51 -20.95  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.39 99999.00
AVAPS-D03 S00 230230466 240818 143718.50  201.91 -52.96  42.79  68.86  32.56 -21.19  -31.594979   2.695419 12146.29  10  42.79 999.00  10  0.41 12461.42
AVAPS-D03 S10 230230466 240818 143718.75 9999.00  99.00 999.00  68.61  32.60 -21.27  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.41 99999.00
AVAPS-D03 S00 230230466 240818 143719.00  202.29 -52.86  42.36  68.68  32.64 -21.10  -31.595114   2.695363 12134.09  11  42.36 999.00  11  0.45 12450.88
AVAPS-D03 S10 230230466 240818 143719.25 9999.00  99.00 999.00  68.55  32.63 -21.00  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.43 99999.00
AVAPS-D03 S00 230230466 240818 143719.50  202.58 -52.76  41.92  68.54  32.71 -21.16  -31.595249   2.695306 12125.06  11  41.92 999.00  11  0.41 12440.40
AVAPS-D03 S10 230230466 240818 143719.75 9999.00  99.00 999.00  68.81  32.70 -20.94  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.40 99999.00
AVAPS-D03 S00 230230466 240818 143720.00  202.87 -52.68  41.37  68.55  32.75 -21.22  -31.595385   2.695250 12115.73  11  41.37 999.00  11  0.38 12429.91
AVAPS-D03 S10 230230466 240818 143720.25 9999.00  99.00 999.00  68.76  32.88 -21.16  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.37 99999.00
AVAPS-D03 S00 230230466 240818 143720.50  203.25 -52.58  40.86  69.05  32.84 -20.84  -31.595521   2.695193 12103.54  11  40.86 999.00  11  0.37 12419.22
AVAPS-D03 S10 230230466 240818 143720.75 9999.00  99.00 999.00  68.89  32.91 -20.80  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.37 99999.00
AVAPS-D03 S00 230230466 240818 143721.00  203.55 -52.48  40.32  68.70  33.00 -20.87  -31.595658   2.695136 12094.22  11  40.32 999.00  11  0.38 12408.59
AVAPS-D03 S10 230230466 240818 143721.25 9999.00  99.00 999.00  68.39  32.90 -20.68  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.38 99999.00
AVAPS-D03 S00 230230466 240818 143721.50  203.92 -52.40  39.82  68.15  32.96 -20.58  -31.595795   2.695078 12082.32  11  39.82 999.00  11  0.38 12398.15
AVAPS-D03 S10 230230466 240818 143721.75 9999.00  99.00 999.00  68.11  33.04 -20.64  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.38 99999.00
AVAPS-D03 S00 230230466 240818 143722.00  204.20 -52.32  39.20  67.85  33.17 -20.65  -31.595931   2.695019 12073.64  11  39.20 999.00  11  0.35 12387.64
AVAPS-D03 S10 230230466 240818 143722.25 9999.00  99.00 999.00  67.97  33.15 -20.50  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.35 99999.00
AVAPS-D03 S00 230230466 240818 143722.50  204.54 -52.25  38.73  67.41  33.17 -20.91  -31.596069   2.694960 12062.73  10  38.73 999.00  10  0.36 12377.20
AVAPS-D03 S10 230230466 240818 143722.75 9999.00  99.00 999.00  67.22  33.28 -21.08  999.000000  99.000000 99999.00   9 999.00 999.00   9  0.34 99999.00
AVAPS-D03 S00 230230466 240818 143723.00  204.86 -52.17  38.35  67.70  33.16 -20.69  -31.596206   2.694900 12052.80   9  38.35 999.00   9  0.34 12366.61
AVAPS-D03 S10 230230466 240818 143723.25 9999.00  99.00 999.00  67.03  33.23 -21.09  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.35 99999.00
AVAPS-D03 S00 230230466 240818 143723.50  205.15 -52.09  37.85  67.02  33.26 -21.07  -31.596343   2.694840 12043.67  11  37.85 999.00  11  0.35 12355.92
AVAPS-D03 S10 230230466 240818 143723.75 9999.00  99.00 999.00  66.93  33.22 -21.08  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.34 99999.00
AVAPS-D03 S00 230230466 240818 143724.00  205.58 -52.01  37.49  66.75  33.15 -21.16  -31.596480   2.694780 12030.08  10  37.49 999.00  10  0.34 12345.27
AVAPS-D03 S10 230230466 240818 143724.25 9999.00  99.00 999.00  67.05  32.94 -20.71  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.32 99999.00
AVAPS-D03 S00 230230466 240818 143724.50  205.91 -51.91  37.14  66.87  33.04 -21.08  -31.596616   2.694720 12019.58  10  37.14 999.00  10  0.36 12334.67
AVAPS-D03 S10 230230466 240818 143724.75 9999.00  99.00 999.00  66.99  32.98 -20.88  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.32 99999.00
AVAPS-D03 S00 230230466 240818 143725.00  206.22 -51.82  36.64  66.52  32.97 -21.06  -31.596752   2.694659 12009.77   9  36.64 999.00   9  0.34 12324.15
AVAPS-D03 S10 230230466 240818 143725.25 9999.00  99.00 999.00  66.42  32.87 -20.88  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.34 99999.00
AVAPS-D03 S00 230230466 240818 143725.50  206.55 -51.73  36.44  66.50  32.89 -20.94  -31.596887   2.694598 11999.56  10  36.44 999.00  10  0.36 12313.78
AVAPS-D03 S10 230230466 240818 143725.75 9999.00  99.00 999.00  66.52  32.85 -20.81  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.35 99999.00
AVAPS-D03 S00 230230466 240818 143726.00  206.86 -51.64  36.11  66.67  32.65 -20.47  -31.597021   2.694537 11989.65  10  36.11 999.00  10  0.34 12303.37
AVAPS-D03 S10 230230466 240818 143726.25 9999.00  99.00 999.00  66.50  32.68 -20.62  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.35 99999.00
AVAPS-D03 S00 230230466 240818 143726.50  207.18 -51.56  36.05  66.64  32.53 -20.34  -31.597155   2.694475 11979.68  10  36.05 999.00  10  0.35 12293.02
AVAPS-D03 S10 230230466 240818 143726.75 9999.00  99.00 999.00  66.36  32.53 -20.57  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.35 99999.00
AVAPS-D03 S00 230230466 240818 143727.00  207.51 -51.49  35.90  66.08  32.43 -20.67  -31.597288   2.694415 11969.55  10  35.90 999.00  10  0.33 12282.79
AVAPS-D03 S10 230230466 240818 143727.25 9999.00  99.00 999.00  66.14  32.43 -20.77  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.32 99999.00
AVAPS-D03 S00 230230466 240818 143727.50  207.81 -51.41  35.91  66.12  32.26 -20.71  -31.597421   2.694354 11959.98  10  35.91 999.00  10  0.32 12272.31
AVAPS-D03 S10 230230466 240818 143727.75 9999.00  99.00 999.00  66.03  32.20 -20.87  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.33 99999.00
AVAPS-D03 S00 230230466 240818 143728.00  208.23 -51.32  35.82  65.94  32.18 -20.96  -31.597553   2.694292 11946.99  12  35.82 999.00  12  0.32 12261.59
AVAPS-D03 S10 230230466 240818 143728.25 9999.00  99.00 999.00  66.02  32.00 -20.91  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.30 99999.00
AVAPS-D03 S00 230230466 240818 143728.50  208.56 -51.23  35.80  65.94  31.91 -20.90  -31.597684   2.694231 11936.75  12  35.80 999.00  12  0.30 12250.62
AVAPS-D03 S10 230230466 240818 143728.75 9999.00  99.00 999.00  65.74  32.00 -20.91  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.28 99999.00
AVAPS-D03 S00 230230466 240818 143729.00  208.87 -51.14  35.65  65.82  31.97 -21.15  -31.597815   2.694169 11926.85  12  35.65 999.00  12  0.29 12239.70
AVAPS-D03 S10 230230466 240818 143729.25 9999.00  99.00 999.00  65.42  31.80 -21.11  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.29 99999.00
AVAPS-D03 S00 230230466 240818 143729.50  209.21 -51.04  35.48  65.50  31.79 -21.02  -31.597945   2.694107 11916.57  12  35.48 999.00  12  0.29 12228.91
AVAPS-D03 S10 230230466 240818 143729.75 9999.00  99.00 999.00  65.17  31.82 -20.85  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.29 99999.00
AVAPS-D03 S00 230230466 240818 143730.00  209.56 -50.95  35.37  64.96  31.83 -20.61  -31.598075   2.694046 11905.42  12  35.37 999.00  12  0.31 12218.11
AVAPS-D03 S10 230230466 240818 143730.25 9999.00  99.00 999.00  65.19  31.77 -20.95  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.31 99999.00
AVAPS-D03 S00 230230466 240818 143730.50  209.87 -50.85  35.26  65.20  31.72 -21.03  -31.598205   2.693985 11895.93  12  35.26 999.00  12  0.32 12207.28
AVAPS-D03 S10 230230466 240818 143730.75 9999.00  99.00 999.00  65.15  31.69 -21.14  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.33 99999.00
AVAPS-D03 S00 230230466 240818 143731.00  210.19 -50.75  35.20  65.34  31.70 -21.29  -31.598334   2.693923 11885.87  12  35.20 999.00  12  0.33 12196.38
AVAPS-D03 S10 230230466 240818 143731.25 9999.00  99.00 999.00  65.29  31.71 -21.33  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.33 99999.00
AVAPS-D03 S00 230230466 240818 143731.50  210.60 -50.67  35.40  65.27  31.77 -21.32  -31.598463   2.693861 11873.36  11  35.40 999.00  11  0.33 12185.60
AVAPS-D03 S10 230230466 240818 143731.75 9999.00  99.00 999.00  65.48  31.79 -21.53  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.33 99999.00
AVAPS-D03 S00 230230466 240818 143732.00  210.88 -50.60  35.95  64.94  31.63 -21.10  -31.598593   2.693800 11864.57  11  35.95 999.00  11  0.34 12174.79
AVAPS-D03 S10 230230466 240818 143732.25 9999.00  99.00 999.00  64.76  31.70 -20.96  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.34 99999.00
AVAPS-D03 S00 230230466 240818 143732.50  211.29 -50.53  36.59  64.59  31.71 -20.80  -31.598722   2.693738 11852.02  12  36.59 999.00  12  0.34 12164.08
AVAPS-D03 S10 230230466 240818 143732.75 9999.00  99.00 999.00  64.70  31.73 -20.75  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.34 99999.00
AVAPS-D03 S00 230230466 240818 143733.00  211.59 -50.46  37.10  64.71  31.82 -20.62  -31.598851   2.693676 11842.83  12  37.10 999.00  12  0.45 12153.53
AVAPS-D03 S10 230230466 240818 143733.25 9999.00  99.00 999.00  64.94  31.73 -20.14  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.56 99999.00
AVAPS-D03 S00 230230466 240818 143733.50  211.91 -50.37  37.61  64.79  31.79 -20.46  -31.598981   2.693615 11832.90  12  37.61 999.00  12  0.57 12143.18
AVAPS-D03 S10 230230466 240818 143733.75 9999.00  99.00 999.00  64.91  31.90 -20.34  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.55 99999.00
AVAPS-D03 S00 230230466 240818 143734.00  212.22 -50.28  38.28  64.76  31.67 -20.67  -31.599109   2.693553 11823.27  11  38.28 999.00  11  0.54 12132.83
AVAPS-D03 S10 230230466 240818 143734.25 9999.00  99.00 999.00  64.67  31.79 -20.82  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.46 99999.00
AVAPS-D03 S00 230230466 240818 143734.50  212.60 -50.19  38.51  64.84  31.87 -20.79  -31.599238   2.693491 11811.64  11  38.51 999.00  11  0.38 12122.46
AVAPS-D03 S10 230230466 240818 143734.75 9999.00  99.00 999.00  64.87  31.96 -20.89  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.39 99999.00
AVAPS-D03 S00 230230466 240818 143735.00  212.95 -50.10  38.61  64.79  31.88 -20.81  -31.599367   2.693428 11800.93  11  38.61 999.00  11  0.39 12112.08
AVAPS-D03 S10 230230466 240818 143735.25 9999.00  99.00 999.00  64.82  31.80 -20.80  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.38 99999.00
AVAPS-D03 S00 230230466 240818 143735.50  213.30 -50.00  38.73  64.72  31.92 -20.93  -31.599496   2.693365 11790.17  12  38.73 999.00  12  0.40 12101.72
AVAPS-D03 S10 230230466 240818 143735.75 9999.00  99.00 999.00  64.51  31.93 -21.00  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.34 99999.00
AVAPS-D03 S00 230230466 240818 143736.00  213.64 -49.91  38.77  64.47  31.83 -20.66  -31.599625   2.693302 11779.97  12  38.77 999.00  12  0.31 12091.29
AVAPS-D03 S10 230230466 240818 143736.25 9999.00  99.00 999.00  64.47  31.74 -20.52  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.31 99999.00
AVAPS-D03 S00 230230466 240818 143736.50  213.93 -49.82  38.84  64.53  31.81 -21.09  -31.599753   2.693238 11771.03  11  38.84 999.00  11  0.33 12080.82
AVAPS-D03 S10 230230466 240818 143736.75 9999.00  99.00 999.00  64.28  31.72 -20.62  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.33 99999.00
AVAPS-D03 S00 230230466 240818 143737.00  214.24 -49.73  38.97  64.30  31.78 -20.65  -31.599882   2.693175 11761.46  12  38.97 999.00  12  0.33 12070.32
AVAPS-D03 S10 230230466 240818 143737.25 9999.00  99.00 999.00  64.28  31.69 -20.63  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.32 99999.00
AVAPS-D03 S00 230230466 240818 143737.50  214.63 -49.65  39.07  64.21  31.65 -20.43  -31.600011   2.693112 11749.69  12  39.07 999.00  12  0.30 12059.85
AVAPS-D03 S10 230230466 240818 143737.75 9999.00  99.00 999.00  64.28  31.61 -20.65  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.27 99999.00
AVAPS-D03 S00 230230466 240818 143738.00  214.94 -49.57  39.28  64.01  31.70 -20.53  -31.600138   2.693049 11740.08  11  39.28 999.00  11  0.25 12049.51
AVAPS-D03 S10 230230466 240818 143738.25 9999.00  99.00 999.00  64.03  31.69 -20.56  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.29 99999.00
AVAPS-D03 S00 230230466 240818 143738.50  215.30 -49.49  39.40  63.88  31.82 -20.05  -31.600266   2.692986 11729.15  12  39.40 999.00  12  0.28 12039.15
AVAPS-D03 S10 230230466 240818 143738.75 9999.00  99.00 999.00  63.87  31.65 -20.29  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.29 99999.00
AVAPS-D03 S00 230230466 240818 143739.00  215.65 -49.41  39.75  63.80  31.63 -20.31  -31.600393   2.692923 11718.52  12  39.75 999.00  12  0.37 12028.93
AVAPS-D03 S10 230230466 240818 143739.25 9999.00  99.00 999.00  63.78  31.65 -20.30  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.37 99999.00
AVAPS-D03 S00 230230466 240818 143739.50  215.96 -49.33  40.02  63.76  31.61 -20.24  -31.600519   2.692860 11709.03  12  40.02 999.00  12  0.51 12018.70
AVAPS-D03 S10 230230466 240818 143739.75 9999.00  99.00 999.00  63.30  31.88 -20.65  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.48 99999.00
AVAPS-D03 S00 230230466 240818 143740.00  216.32 -49.25  40.29  63.62  31.75 -20.26  -31.600646   2.692795 11698.23  12  40.29 999.00  12  0.37 12008.36
AVAPS-D03 S10 230230466 240818 143740.25 9999.00  99.00 999.00  63.59  31.83 -20.33  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.33 99999.00
AVAPS-D03 S00 230230466 240818 143740.50  216.64 -49.16  40.64  63.42  32.01 -20.48  -31.600774   2.692730 11688.70  12  40.64 999.00  12  0.33 11998.08
AVAPS-D03 S10 230230466 240818 143740.75 9999.00  99.00 999.00  63.44  31.86 -20.57  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.33 99999.00
AVAPS-D03 S00 230230466 240818 143741.00  216.96 -49.07  40.96  63.59  31.76 -20.36  -31.600902   2.692664 11678.93  12  40.96 999.00  12  0.32 11987.68
AVAPS-D03 S10 230230466 240818 143741.25 9999.00  99.00 999.00  63.45  31.85 -20.40  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.31 99999.00
AVAPS-D03 S00 230230466 240818 143741.50  217.28 -48.98  41.11  63.62  31.90 -20.31  -31.601030   2.692599 11669.09  12  41.11 999.00  12  0.30 11977.39
AVAPS-D03 S10 230230466 240818 143741.75 9999.00  99.00 999.00  63.76  31.94 -20.50  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.30 99999.00
AVAPS-D03 S00 230230466 240818 143742.00  217.63 -48.90  41.43  63.48  32.00 -20.35  -31.601158   2.692534 11658.72  12  41.43 999.00  12  0.30 11967.14
AVAPS-D03 S10 230230466 240818 143742.25 9999.00  99.00 999.00  63.55  32.06 -20.45  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.30 99999.00
AVAPS-D03 S00 230230466 240818 143742.50  217.96 -48.81  41.80  63.38  32.17 -20.35  -31.601287   2.692468 11648.73  12  41.80 999.00  12  0.30 11956.80
AVAPS-D03 S10 230230466 240818 143742.75 9999.00  99.00 999.00  63.52  32.22 -20.27  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.29 99999.00
AVAPS-D03 S00 230230466 240818 143743.00  218.29 -48.72  42.11  63.48  32.26 -20.12  -31.601416   2.692402 11638.80  12  42.11 999.00  12  0.28 11946.49
AVAPS-D03 S10 230230466 240818 143743.25 9999.00  99.00 999.00  63.50  32.39 -20.12  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.29 99999.00
AVAPS-D03 S00 230230466 240818 143743.50  218.66 -48.63  42.33  63.45  32.28 -20.19  -31.601546   2.692336 11627.57  12  42.33 999.00  12  0.28 11936.28
AVAPS-D03 S10 230230466 240818 143743.75 9999.00  99.00 999.00  63.17  32.24 -19.72  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.28 99999.00
AVAPS-D03 S00 230230466 240818 143744.00  218.99 -48.55  42.60  63.20  32.43 -19.87  -31.601676   2.692269 11617.59  12  42.60 999.00  12  0.27 11926.06
AVAPS-D03 S10 230230466 240818 143744.25 9999.00  99.00 999.00  63.22  32.41 -19.65  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.27 99999.00
AVAPS-D03 S00 230230466 240818 143744.50  219.32 -48.46  42.76  63.33  32.58 -19.77  -31.601807   2.692202 11607.90  11  42.76 999.00  11  0.27 11915.86
AVAPS-D03 S10 230230466 240818 143744.75 9999.00  99.00 999.00  63.49  32.61 -20.09  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.26 99999.00
AVAPS-D03 S00 230230466 240818 143745.00  219.65 -48.38  42.93  63.50  32.64 -20.30  -31.601938   2.692135 11597.83  11  42.93 999.00  11  0.27 11905.81
AVAPS-D03 S10 230230466 240818 143745.25 9999.00  99.00 999.00  63.42  32.54 -20.17  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.27 99999.00
AVAPS-D03 S00 230230466 240818 143745.50  219.95 -48.30  43.04  63.45  32.73 -20.01  -31.602070   2.692069 11589.03  12  43.04 999.00  12  0.26 11895.59
