AVAPS-LOG,UTC Date & Time,Session Time,Channel,Event or Error Message,Calling Context
AVAPS-LOG,2020-01-17 12:08:09.681Z,563.146,5,Sonde 192940787 Preview OK by operator
AVAPS-LOG,2020-01-17 12:08:11.962Z,565.427,5,Sounding data collection started by operator
AVAPS-LOG,2020-01-17 12:08:21.011Z,574.476,5,CHANNEL 5 READY for launch
AVAPS-LOG,2020-01-17 12:08:22.279Z,575.744,6,Sounding START request
AVAPS-LOG,2020-01-17 12:08:22.665Z,576.130,6,Sounding files created
AVAPS-LOG,2020-01-17 12:08:24.561Z,578.026,6,Sounding frequency 402.50 selected by operator
AVAPS-LOG,2020-01-17 12:08:37.351Z,590.816,,Sonde 192940787 GPS Aiding OK for all 10 of 10 messages.
AVAPS-LOG,2020-01-17 12:08:41.114Z,594.579,6,Sonde 192940787 factory pressure error value is 0.000 mb
AVAPS-LOG,2020-01-17 12:08:42.931Z,596.396,6,Sonde 192940787 Preview OK by operator
AVAPS-LOG,2020-01-17 12:08:59.161Z,612.626,6,Sounding data collection started by operator
AVAPS-LOG,2020-01-17 12:09:09.011Z,622.477,6,CHANNEL 6 READY for launch
AVAPS-LOG,2020-01-17 12:09:11.464Z,624.929,7,Sounding START request
AVAPS-LOG,2020-01-17 12:09:11.865Z,625.330,7,Sounding files created
AVAPS-LOG,2020-01-17 12:09:13.961Z,627.426,7,Sounding frequency 402.50 selected by operator
AVAPS-LOG,2020-01-17 12:09:26.350Z,639.816,,Sonde 192940787 GPS Aiding OK for all 10 of 10 messages.
AVAPS-LOG,2020-01-17 12:09:30.365Z,643.830,7,Sonde 192940787 factory pressure error value is 0.000 mb
AVAPS-LOG,2020-01-17 12:09:32.191Z,645.656,7,Sonde 192940787 Preview OK by operator
AVAPS-LOG,2020-01-17 12:09:34.162Z,647.627,7,Sounding data collection started by operator
AVAPS-LOG,2020-01-17 12:09:44.011Z,657.477,7,CHANNEL 7 READY for launch
AVAPS-LOG,2020-01-17 12:09:45.863Z,659.328,8,Sounding START request
AVAPS-LOG,2020-01-17 12:09:46.265Z,659.730,8,Sounding files created
AVAPS-LOG,2020-01-17 12:09:48.061Z,661.526,8,Sounding frequency 402.50 selected by operator
AVAPS-LOG,2020-01-17 12:10:00.390Z,673.855,,Sonde 192940787 GPS Aiding OK for all 10 of 10 messages.
AVAPS-LOG,2020-01-17 12:10:03.615Z,677.080,8,Sonde 192940787 factory pressure error value is 0.000 mb
AVAPS-LOG,2020-01-17 12:10:05.431Z,678.896,8,Sonde 192940787 Preview OK by operator
AVAPS-LOG,2020-01-17 12:10:07.461Z,680.926,8,Sounding data collection started by operator
AVAPS-LOG,2020-01-17 12:10:17.011Z,690.476,8,CHANNEL 8 READY for launch
AVAPS-LOG,2020-01-17 12:11:43.067Z,776.532,1,Sounding STOP request
AVAPS-LOG,2020-01-17 12:11:46.075Z,779.541,1,Sounding files closed
AVAPS-LOG,2020-01-17 12:11:46.077Z,779.543,1,Sounding files deleted
AVAPS-LOG,2020-01-17 12:11:46.077Z,779.543,1,Sounding ENDED
AVAPS-LOG,2020-01-17 12:11:48.066Z,781.531,2,Sounding STOP request
AVAPS-LOG,2020-01-17 12:11:50.691Z,784.156,2,Sounding files closed
AVAPS-LOG,2020-01-17 12:11:50.708Z,784.173,2,Sounding files deleted
AVAPS-LOG,2020-01-17 12:11:50.708Z,784.173,2,Sounding ENDED
AVAPS-LOG,2020-01-17 12:11:54.379Z,787.844,3,Sounding STOP request
AVAPS-LOG,2020-01-17 12:11:56.895Z,790.360,3,Sounding files closed
AVAPS-LOG,2020-01-17 12:11:56.903Z,790.368,3,Sounding files deleted
AVAPS-LOG,2020-01-17 12:11:56.903Z,790.368,3,Sounding ENDED
AVAPS-LOG,2020-01-17 12:11:59.079Z,792.544,4,Sounding STOP request
AVAPS-LOG,2020-01-17 12:12:02.288Z,795.753,4,Sounding files closed
AVAPS-LOG,2020-01-17 12:12:02.290Z,795.755,4,Sounding files deleted
AVAPS-LOG,2020-01-17 12:12:02.291Z,795.756,4,Sounding ENDED
AVAPS-LOG,2020-01-17 12:12:04.675Z,798.141,5,Sounding STOP request
AVAPS-LOG,2020-01-17 12:12:07.686Z,801.151,5,Sounding files closed
AVAPS-LOG,2020-01-17 12:12:07.688Z,801.153,5,Sounding files deleted
AVAPS-LOG,2020-01-17 12:12:07.688Z,801.153,5,Sounding ENDED
AVAPS-LOG,2020-01-17 12:12:09.774Z,803.239,6,Sounding STOP request
AVAPS-LOG,2020-01-17 12:12:12.684Z,806.149,6,Sounding files closed
AVAPS-LOG,2020-01-17 12:12:12.686Z,806.151,6,Sounding files deleted
AVAPS-LOG,2020-01-17 12:12:12.687Z,806.152,6,Sounding ENDED
AVAPS-LOG,2020-01-17 12:12:15.274Z,808.739,7,Sounding STOP request
AVAPS-LOG,2020-01-17 12:12:18.083Z,811.548,7,Sounding files closed
AVAPS-LOG,2020-01-17 12:12:18.085Z,811.550,7,Sounding files deleted
AVAPS-LOG,2020-01-17 12:12:18.085Z,811.550,7,Sounding ENDED
AVAPS-LOG,2020-01-17 12:12:20.572Z,814.037,8,Sounding STOP request
AVAPS-LOG,2020-01-17 12:12:22.884Z,816.349,8,Sounding files closed
AVAPS-LOG,2020-01-17 12:12:22.886Z,816.351,8,Sounding files deleted
AVAPS-LOG,2020-01-17 12:12:22.886Z,816.351,8,Sounding ENDED
AVAPS-LOG,2020-01-17 12:51:06.424Z,3139.890,,Sounding Supervisor program ended by operator
AVAPS-LOG,2020-01-17 12:51:06.510Z,3139.976,,GPS Reference Data Acq (NMEA) program ended
AVAPS-LOG,2020-01-17 12:51:06.920Z,3140.386,,Spectrum Analyzer program ended
AVAPS-LOG,2020-01-17 12:51:07.789Z,3141.255,,Aircraft Data Acq program ended
AVAPS-LOG,2020-01-17 12:51:07.891Z,3141.357,,Soundings Loader program ended
