AVAPS-LOG,UTC Date & Time,Session Time,Channel,Event or Error Message,Calling Context
AVAPS-LOG,2020-01-19 15:56:08.746Z,0.000,,*** AVAPS II SYSTEM LOG FILE ***
AVAPS-LOG,2020-01-19 15:56:26.607Z,17.861,,Serial port initialization complete: no errors.
AVAPS-LOG,2020-01-19 15:56:30.849Z,22.102,,GPS Reference Receiver UART 1 configuration commands sent
AVAPS-LOG,2020-01-19 15:56:35.259Z,26.513,,GPS Reference Receiver UART 2 configuration commands sent
AVAPS-LOG,2020-01-19 15:56:40.957Z,32.210,,Serial port initialization complete: no errors.
AVAPS-LOG,2020-01-19 15:56:43.107Z,34.360,,PC Clock set to: 2020-01-19 15:56:41.158 using GPS Reference Receiver data - PC Clock error was: 1.949 sec
AVAPS-LOG,2020-01-19 15:58:28.987Z,140.240,,Automated System Tests:  No Errors Detected...
AVAPS-LOG,2020-01-19 15:58:28.993Z,140.246,,Aircraft Data Acq program started
AVAPS-LOG,2020-01-19 15:58:28.997Z,140.250,,Spectrum Analyzer program started
AVAPS-LOG,2020-01-19 15:58:28.997Z,140.250,,Spectrum Analyzer Data Acq data log file created
AVAPS-LOG,2020-01-19 15:58:29.039Z,140.292,,Sounding Supervisor program started
AVAPS-LOG,2020-01-19 15:58:29.318Z,140.571,,GPS Reference Receiver (NMEA) data log file created
AVAPS-LOG,2020-01-19 15:58:29.319Z,140.572,,GPS Reference Data Acq (NMEA) program started
AVAPS-LOG,2020-01-19 15:58:29.319Z,140.572,,Aircraft Data Acq data log file created
AVAPS-LOG,2020-01-19 15:58:30.179Z,141.433,,PC Clock set to: 2020-01-19 15:58:28.151 using GPS Reference Receiver data - PC Clock error was: 2.028 sec
AVAPS-LOG,2020-01-19 15:58:51.161Z,162.415,1,Sounding START request
AVAPS-LOG,2020-01-19 15:58:51.492Z,162.746,1,Sounding files created
AVAPS-LOG,2020-01-19 15:58:52.127Z,163.380,,PC Clock set to: 2020-01-19 15:58:50.159 using GPS Reference Receiver data - PC Clock error was: 1.968 sec
AVAPS-LOG,2020-01-19 16:00:19.487Z,250.741,1,Sounding frequency 403.70 selected by operator
AVAPS-LOG,2020-01-19 16:10:31.775Z,863.029,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-19 16:10:32.256Z,863.510,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-19 16:10:32.737Z,863.991,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-19 16:10:32.737Z,863.991,,Sonde 190140094 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2020-01-19 16:11:29.287Z,920.541,1,Sonde 190140094 factory pressure error value is 0.000 mb
AVAPS-LOG,2020-01-19 16:11:29.287Z,920.541,1,Sonde 190140094 Preview aborted by operator
AVAPS-LOG,2020-01-19 16:11:56.386Z,947.640,1,Sounding frequency 403.70 selected by operator
AVAPS-LOG,2020-01-19 16:12:05.874Z,957.128,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-19 16:12:06.347Z,957.601,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-19 16:12:06.817Z,958.071,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-19 16:12:06.817Z,958.071,,Sonde 190140095 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2020-01-19 16:12:25.795Z,977.049,1,Sonde 190140095 factory pressure error value is 0.000 mb
AVAPS-LOG,2020-01-19 16:12:27.618Z,978.872,1,Sonde 190140095 Preview OK by operator
AVAPS-LOG,2020-01-19 16:12:36.086Z,987.340,1,Sounding data collection started by operator
AVAPS-LOG,2020-01-19 16:12:46.036Z,997.290,1,CHANNEL 1 READY for launch
AVAPS-LOG,2020-01-19 16:14:14.036Z,1085.290,1,Sonde 190140095 Launch Detect; Launch Time 2020-01-19 16:14:09.987; Dfile Name D20200119_161410.1
AVAPS-LOG,2020-01-19 16:14:14.037Z,1085.291,1,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2020-01-19 16:28:33.287Z,1944.541,1,Sounding STOP request
AVAPS-LOG,2020-01-19 16:28:54.727Z,1965.981,1,Sounding files closed
AVAPS-LOG,2020-01-19 16:28:54.731Z,1965.985,1,Sounding files renamed
