FileType,AVAPS II Data
FileFormat,CSV
MessageType,3
Comment: This file contains raw and derived data for the AVAPS II Sonde Type specified above.
Comment: Sonde data frames are organized into data blocks ending with a <name> BLOCK error flag.
Comment: BLOCK error flag values: 0=no bit errors; 1=bit error(s); -999=block data missing.
Comment: Missing data or out of range data value flag: -999.
Comment: The Date & Time (UTC) column is formatted as an ISO-8601 string.
Labels,Data Date & Time (UTC),Data Time (sec),Frame Time (sec),Frame Type,Frame Count,FRAME BLOCK error (0-1),PTU Time (sec),RSS421 Pressure (mb),RSS421 Air Temp (C),RSS421 RH (%),RSS421 RH Temp (C),Mixing Ratio (g/Kg),Dewpoint Temp (C),Virtual Temp (C),Potential Temp (K),Equiv Potential Temp (K),PTU Vertical Velocity (m/s),Geopotential Altitude (m),PTU BLOCK error (0-1),GPS VEL Time (sec),GPS Wind Direction (deg),GPS Wind Speed (m/s),GPS U Wind (m/s),GPS V Wind (m/s),GPS W.S. Accuracy (m/s),GPS Vert Velocity (m/s),GPS MSL Altitude (m),GPS SOG (km/h),GPS COG (deg),GPS Satellites,GPS Fix Type,GPS VEL CRC-16,GPS VEL BLOCK error (0-1),GPS Longitude (deg),GPS Latitude (deg),GPS Horizontal Accuracy,GPS Vertical Accuracy,GPS POS CRC-16,GPS POS BLOCK error (0-1),Sea Surface Temp (C) ,SST (body temp) (C) ,Spare 1 (U16),Spare 2 (U16),Spare 3 (U16),Spare 4 (U16),Spare 5 (U16),Spare 6 (U16),Spare 7 (U16),PTU Module Status (U16),PTU Module Errors (U16),Parachute L.D. CDS (U16),GPS Resets Count (U8),GPS Loop Speed (U8),GPS Tracking Position (U8),MISC CRC-16,MISC BLOCK error (0-1),Sonde ID,Launch Detect Count,Battery Voltage (vdc),RSS421 Internal Temp (C),Revision Control,ENGR CRC-16,ENGR BLOCK error (0-1)
Data,2020-01-17 14:15:17.250Z,0,0,3,156,0,0,945.290771,26.574522,19.381227,31.18136,4.46923,1.355429,27.386655,304.632534,316.14985,-999,-999,0,0,257.37,135.48,132.20171,29.623271,0.24,2.86,5702.1,135.48,77.37,10,3,42280,0,-58.465798,13.302306,0.87,1.38,48628,0,0,0,0,0,0,0,0,0,0,4104,0,16144,3,0,27,3814,0,193130663,0,5.755,27.906717,16690,43698,0
Data,2020-01-17 14:15:17.500Z,0.25,0,3,156,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0.25,257.37,135.46,132.182194,29.618898,0.24,2.79,5702.83,135.46,77.37,10,3,13880,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.755,27.906717,16690,43698,0
Data,2020-01-17 14:15:17.750Z,0.5,0.5,3,157,0,0.5,945.168091,26.576462,19.34878,31.356319,4.462793,1.333678,27.387435,304.645819,316.146661,-999,-999,0,0.5,257.37,135.42,132.143162,29.610152,0.24,2.8,5703.57,135.42,77.37,10,3,23912,0,-58.465189,13.30244,0.88,1.39,41916,0,0,0,0,0,0,0,0,0,0,4104,0,16148,3,0,27,65324,0,193130663,0,5.8,27.906717,16690,17963,0
Data,2020-01-17 14:15:18.000Z,0.75,0.5,3,157,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0.75,257.36,135.49,132.206296,29.648532,0.25,2.83,5704.32,135.49,77.36,10,3,7233,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.8,27.906717,16690,17963,0
Data,2020-01-17 14:15:18.250Z,1,1,3,158,0,1,945.152039,26.574816,19.362547,31.510078,4.46563,1.342235,27.386298,304.645627,316.153976,-999,-999,0,1,257.35,135.48,132.191362,29.669416,0.25,2.72,5705.02,135.48,77.35,10,3,20704,0,-58.464579,13.302574,0.88,1.39,631,0,0,0,0,0,0,0,0,0,0,4104,0,16140,3,0,26,47778,0,193130663,0,5.762,27.906717,16690,65206,0
Data,2020-01-17 14:15:18.500Z,1.25,1,3,158,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1.25,257.37,135.51,132.230984,29.629831,0.24,2.74,5705.72,135.51,77.37,10,3,50759,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.762,27.906717,16690,65206,0
Data,2020-01-17 14:15:18.750Z,1.5,1.5,3,159,0,1.5,945.13324,26.576462,19.350735,31.647657,4.463413,1.335086,27.387547,304.649034,316.151625,-999,-999,0,1.5,257.36,135.54,132.255084,29.659474,0.23,2.77,5706.46,135.54,77.36,10,3,6291,0,-58.463969,13.302707,0.88,1.4,54341,0,0,0,0,0,0,0,0,0,0,4104,0,16149,3,0,26,27210,0,193130663,0,5.781,27.941095,16690,50976,0
Data,2020-01-17 14:15:19.000Z,1.75,1.5,3,159,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1.75,257.39,135.55,132.280354,29.592404,0.23,2.78,5707.19,135.55,77.39,10,3,6859,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.781,27.941095,16690,50976,0
Data,2020-01-17 14:15:19.250Z,2,2,3,160,0,2,945.042725,26.576462,19.337394,31.772326,4.460744,1.325477,27.387064,304.657383,316.153283,-999,-999,0,2,257.36,135.55,132.264842,29.661662,0.23,2.72,5707.93,135.55,77.36,10,3,44757,0,-58.463359,13.302841,0.89,1.4,21767,0,0,0,0,0,0,0,0,0,0,4104,0,16149,3,0,27,19290,0,193130663,0,5.781,27.941095,16690,50976,0
Data,2020-01-17 14:15:19.500Z,2.25,2,3,160,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,2.25,257.37,135.57,132.289533,29.64295,0.23,2.88,5708.68,135.57,77.37,10,3,18761,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.781,27.941095,16690,50976,0
Data,2020-01-17 14:15:19.750Z,2.5,2.5,3,161,0,2.5,944.997925,26.579151,19.305965,31.867523,4.454366,1.305029,27.388607,304.66425,316.143562,-999,-999,0,2.5,257.38,135.56,132.284946,29.617676,0.21,3.01,5709.44,135.56,77.38,10,3,47973,0,-58.462749,13.302975,0.88,1.39,40105,0,0,0,0,0,0,0,0,0,0,4104,0,16148,3,0,27,65324,0,193130663,0,5.8,27.941095,16690,16531,0
Data,2020-01-17 14:15:20.000Z,2.75,2.5,3,161,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,2.75,257.38,135.61,132.333738,29.6286,0.21,3.11,5710.23,135.61,77.38,10,3,16595,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.8,27.941095,16690,16531,0
Data,2020-01-17 14:15:20.250Z,3,3,3,162,0,3,944.978699,26.576462,19.323019,31.966578,4.457708,1.315118,27.386515,304.66329,316.151445,-999,-999,0,3,257.37,135.58,132.299291,29.645136,0.21,3.05,5711.01,135.58,77.37,10,3,53922,0,-58.462139,13.303108,0.88,1.39,41795,0,0,0,0,0,0,0,0,0,0,4104,0,16143,3,0,27,18217,0,193130663,0,5.762,27.975491,16690,31321,0
Data,2020-01-17 14:15:20.500Z,3.25,3,3,162,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,3.25,257.37,135.63,132.348081,29.656069,0.21,3.01,5711.77,135.63,77.37,10,3,60522,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.762,27.975491,16690,31321,0
Data,2020-01-17 14:15:20.750Z,3.5,3.5,3,163,0,3.5,944.917053,26.577522,19.342415,32.055271,4.462789,1.329966,27.388498,304.670055,316.171762,-999,-999,0,3.5,257.37,135.64,132.357839,29.658256,0.21,2.99,5712.55,135.64,77.37,10,3,3600,0,-58.461528,13.303242,0.88,1.38,24751,0,0,0,0,0,0,0,0,0,0,4104,0,16150,3,0,26,46801,0,193130663,0,5.723,27.975491,16690,55347,0
Data,2020-01-17 14:15:21.000Z,3.75,3.5,3,163,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,3.75,257.37,135.65,132.367597,29.660442,0.21,2.98,5713.32,135.65,77.37,10,3,6707,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.723,27.975491,16690,55347,0
Data,2020-01-17 14:15:21.250Z,4,4,3,164,0,4,944.795044,26.57674,19.31938,32.128605,4.45781,1.312723,27.386813,304.680518,316.169577,-999,-999,0,4,257.36,135.66,132.372176,29.685733,0.2,2.94,5714.07,135.66,77.36,10,3,16616,0,-58.460918,13.303376,0.87,1.37,30254,0,0,0,0,0,0,0,0,0,0,4104,0,16147,3,0,26,62317,0,193130663,0,5.807,27.975491,16690,34525,0
Data,2020-01-17 14:15:21.500Z,4.25,4,3,164,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,4.25,257.35,135.71,132.415779,29.719785,0.2,2.92,5714.81,135.71,77.35,10,3,42034,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.807,27.975491,16690,34525,0
Data,2020-01-17 14:15:21.750Z,4.5,4.5,3,165,0,4.5,944.865906,26.577818,19.322833,32.180134,4.458561,1.316099,27.388029,304.675075,316.165858,-999,-999,0,4.5,257.37,135.73,132.445661,29.677935,0.2,3.02,5715.56,135.73,77.37,10,3,41165,0,-58.460307,13.30351,0.87,1.36,26062,0,0,0,0,0,0,0,0,0,0,4104,0,16149,3,0,27,19290,1,193130663,0,5.781,28.009899,16690,48841,0
Data,2020-01-17 14:15:22.000Z,4.75,4.5,3,165,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,4.75,257.35,135.72,132.425536,29.721975,0.2,3.03,5716.32,135.72,77.35,10,3,37870,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.781,28.009899,16690,48841,0
Data,2020-01-17 14:15:22.250Z,5,5,3,166,0,5,944.836853,26.577818,19.283559,32.21413,4.449571,1.28776,27.386403,304.677755,316.145042,-999,-999,0,5,257.37,135.71,132.426145,29.673562,0.19,3.02,5717.09,135.71,77.37,10,3,30883,0,-58.459697,13.303644,0.86,1.36,23896,0,0,0,0,0,0,0,0,0,0,4104,0,16148,3,0,26,56892,0,193130663,0,5.788,28.009899,16690,29410,0
Data,2020-01-17 14:15:22.500Z,5.25,5,3,166,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,5.25,257.37,135.76,132.474935,29.684494,0.18,3.02,5717.88,135.76,77.37,10,3,42426,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.788,28.009899,16690,29410,0
Data,2020-01-17 14:15:22.750Z,5.5,5.5,3,167,0,5.5,944.653503,26.576187,19.306337,32.231945,4.455305,1.302862,27.385805,304.693018,316.175994,-999,-999,0,5.5,257.38,135.78,132.499631,29.665742,0.18,3.06,5718.65,135.78,77.38,10,3,48684,0,-58.459086,13.303777,0.86,1.34,55087,0,0,0,0,0,0,0,0,0,0,4104,0,16145,3,0,26,39808,0,193130663,0,5.775,28.009899,16690,35597,0
Data,2020-01-17 14:15:23.000Z,5.75,5.5,3,167,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,5.75,257.38,135.8,132.519148,29.670112,0.18,3.04,5719.42,135.8,77.38,10,3,12843,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.775,28.009899,16690,35597,0
Data,2020-01-17 14:15:23.250Z,6,6,3,168,0,6,944.624634,26.579151,19.299312,32.22047,4.454593,1.300228,27.388648,304.698696,316.179903,-999,-999,0,6,257.37,135.79,132.504209,29.691054,0.18,3.05,5720.18,135.79,77.37,10,3,26547,0,-58.458475,13.303911,0.85,1.33,62166,0,0,0,0,0,0,0,0,0,0,4104,0,16148,3,0,26,56892,0,193130663,0,5.807,28.009899,16690,32099,0
Data,2020-01-17 14:15:23.500Z,6.25,6,3,168,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,6.25,257.36,135.77,132.47951,29.709803,0.18,3.01,5720.97,135.77,77.36,10,3,46191,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.807,28.009899,16690,32099,0
Data,2020-01-17 14:15:23.750Z,6.5,6.5,3,169,0,6.5,944.666199,26.577818,19.28229,32.212479,4.450086,1.286843,27.386496,304.693504,316.162736,-999,-999,0,6.5,257.37,135.83,132.543241,29.6998,0.18,3.07,5721.75,135.83,77.37,10,3,17406,0,-58.457864,13.304045,0.84,1.32,2162,0,0,0,0,0,0,0,0,0,0,4104,0,16152,3,0,26,60531,0,193130663,0,5.8,28.044329,16690,55989,0
Data,2020-01-17 14:15:24.000Z,6.75,6.5,3,169,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,6.75,257.39,135.83,132.5536,29.653532,0.18,3.12,5722.54,135.83,77.39,10,3,36152,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.8,28.044329,16690,55989,0
Data,2020-01-17 14:15:24.250Z,7,7,3,170,0,7,944.669373,26.577522,19.289317,32.192944,4.451627,1.291675,27.386478,304.692911,316.166175,-999,-999,0,7,257.38,135.83,132.548423,29.676666,0.18,3.12,5723.33,135.83,77.38,10,3,55863,0,-58.457253,13.304179,0.83,1.31,57776,0,0,0,0,0,0,0,0,0,0,4104,0,16146,3,0,26,18203,0,193130663,0,5.672,28.009899,16690,49361,0
Data,2020-01-17 14:15:24.500Z,7.25,7,3,170,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,7.25,257.36,135.83,132.538056,29.722933,0.17,3.21,5724.14,135.83,77.36,10,3,20964,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.672,28.009899,16690,49361,0
Data,2020-01-17 14:15:24.750Z,7.5,7.5,3,171,0,7.5,944.499207,26.57946,19.281036,32.160706,4.451022,1.287287,27.388312,304.710588,316.182855,-999,-999,0,7.5,257.37,135.84,132.552999,29.701987,0.18,3.24,5724.96,135.84,77.37,10,3,7278,0,-58.456642,13.304313,0.82,1.29,54154,0,0,0,0,0,0,0,0,0,0,4104,0,16147,3,0,26,62317,0,193130663,0,5.807,28.044329,16690,40620,0
Data,2020-01-17 14:15:25.000Z,7.75,7.5,3,171,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,7.75,257.38,135.86,132.577698,29.683221,0.17,3.32,5725.79,135.86,77.38,10,3,9266,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.807,28.044329,16690,40620,0
Data,2020-01-17 14:15:25.250Z,8,8,3,172,0,8,944.450867,26.580816,19.296415,32.123299,4.455186,1.299505,27.390425,304.71643,316.199797,-999,-999,0,8,257.39,135.85,132.573118,29.657898,0.17,3.26,5726.63,135.85,77.39,10,3,21430,0,-58.45603,13.304447,0.82,1.28,38262,0,0,0,0,0,0,0,0,0,0,4104,0,16149,3,0,26,27210,0,193130663,0,5.775,28.044329,16690,26818,0
Data,2020-01-17 14:15:25.500Z,8.25,8,3,172,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,8.25,257.39,135.9,132.621912,29.668814,0.17,3.22,5727.44,135.9,77.39,10,3,39507,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.775,28.044329,16690,26818,0
Data,2020-01-17 14:15:25.750Z,8.5,8.5,3,173,0,8.5,944.463684,26.580816,19.261441,32.073109,4.446993,1.274241,27.388943,304.715246,316.177058,-999,-999,0,8.5,257.39,135.93,132.651188,29.675363,0.17,3.2,5728.23,135.93,77.39,10,3,62968,0,-58.455419,13.304581,0.81,1.27,40769,0,0,0,0,0,0,0,0,0,0,4104,0,16149,3,0,26,27210,0,193130663,0,5.775,28.078773,16690,9873,0
Data,2020-01-17 14:15:26.000Z,8.75,8.5,3,173,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,8.75,257.39,135.92,132.641429,29.67318,0.17,3.17,5729.01,135.92,77.39,10,3,31406,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.775,28.078773,16690,9873,0
Data,2020-01-17 14:15:26.250Z,9,9,3,174,0,9,944.341553,26.580816,19.272914,32.022926,4.450241,1.282533,27.389531,304.726523,316.197285,-999,-999,0,9,257.4,135.88,132.60757,29.641304,0.17,3.19,5729.78,135.88,77.4,10,3,59891,0,-58.454807,13.304715,0.8,1.26,787,0,0,0,0,0,0,0,0,0,0,4104,0,16149,3,0,26,27210,0,193130663,0,5.826,28.078773,16690,49318,0
Data,2020-01-17 14:15:26.500Z,9.25,9,3,174,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,9.25,257.39,135.94,132.660947,29.677546,0.17,3.02,5730.54,135.94,77.39,10,3,25302,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.826,28.078773,16690,49318,0
Data,2020-01-17 14:15:26.750Z,9.5,9.5,3,175,0,9.5,944.296448,26.580521,19.311091,31.969336,4.459255,1.309852,27.390865,304.730387,316.224976,-999,-999,0,9.5,257.36,135.98,132.68442,29.755756,0.18,2.95,5731.29,135.98,77.36,10,3,22530,0,-58.454196,13.304849,0.79,1.24,32983,0,0,0,0,0,0,0,0,0,0,4104,0,16151,3,0,26,679,0,193130663,0,5.8,28.078773,16690,38118,0
Data,2020-01-17 14:15:27.000Z,9.75,9.5,3,175,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,9.75,257.39,135.98,132.699982,29.686279,0.17,3.05,5732.06,135.98,77.39,10,3,14318,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.8,28.078773,16690,38118,0
Data,2020-01-17 14:15:27.250Z,10,10,3,176,0,10,944.306641,26.579151,19.277834,31.92094,4.45111,1.28472,27.388018,304.728053,316.201222,-999,-999,0,10,257.38,135.97,132.68504,29.707254,0.17,3.03,5732.85,135.97,77.38,10,3,5857,0,-58.453584,13.304983,0.79,1.23,24821,0,0,0,0,0,0,0,0,0,0,4104,0,16144,3,0,26,12278,0,193130663,0,5.768,28.113239,16690,32815,0
Data,2020-01-17 14:15:27.500Z,10.25,10,3,176,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,10.25,257.37,135.99,132.69937,29.734785,0.17,3.08,5733.63,135.99,77.37,10,3,36594,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.768,28.113239,16690,32815,0
Data,2020-01-17 14:15:27.750Z,10.5,10.5,3,177,0,10.5,944.187256,26.579151,19.292053,31.865902,4.454984,1.294988,27.388719,304.739079,316.222834,-999,-999,0,10.5,257.36,136,132.703935,29.760133,0.17,3.09,5734.43,136,77.36,10,3,34587,0,-58.452972,13.305117,0.78,1.22,10532,0,0,0,0,0,0,0,0,0,0,4104,0,16152,3,0,26,60531,0,193130663,0,5.633,28.113239,16690,46511,0
Data,2020-01-17 14:15:28.000Z,10.75,10.5,3,177,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,10.75,257.37,135.99,132.69937,29.734785,0.17,3.14,5735.22,135.99,77.37,10,3,12402,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.633,28.113239,16690,46511,0
Data,2020-01-17 14:15:28.250Z,11,11,3,178,0,11,944.078003,26.577818,19.293561,31.820715,4.455502,1.294982,27.387476,304.747814,316.233309,-999,-999,0,11,257.36,136.03,132.733208,29.766698,0.17,3.17,5736.03,136.03,77.36,10,3,56425,0,-58.45236,13.305251,0.77,1.21,52576,0,0,0,0,0,0,0,0,0,0,4104,0,16152,3,0,26,60531,0,193130663,0,5.775,28.113239,16690,50230,0
Data,2020-01-17 14:15:28.500Z,11.25,11,3,178,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,11.25,257.37,136.01,132.718886,29.739158,0.18,3.12,5736.81,136.01,77.37,10,3,37457,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.775,28.113239,16690,50230,0
Data,2020-01-17 14:15:28.750Z,11.5,11.5,3,179,0,11.5,944.13916,26.577818,19.307907,31.781868,4.458547,1.305334,27.388027,304.742165,316.235444,-999,-999,0,11.5,257.38,136.02,132.733832,29.718178,0.18,3.13,5737.59,136.02,77.38,10,3,9581,0,-58.451748,13.305385,0.77,1.21,10560,0,0,0,0,0,0,0,0,0,0,4104,0,16152,3,0,26,60531,0,193130663,0,5.794,28.113239,16690,14514,0
Data,2020-01-17 14:15:29.000Z,11.75,11.5,3,179,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,11.75,257.38,136.08,132.792383,29.731287,0.18,3.15,5738.38,136.08,77.38,10,3,15251,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.794,28.113239,16690,14514,0
Data,2020-01-17 14:15:29.250Z,12,12,3,180,0,12,944.184082,26.580816,19.304257,31.747704,4.458279,1.305164,27.390985,304.741065,316.23348,-999,-999,0,12,257.35,136.07,132.76704,29.798623,0.18,3.15,5739.17,136.07,77.35,10,3,30651,0,-58.451136,13.305519,0.76,1.2,29312,0,0,0,0,0,0,0,0,0,0,4104,0,16151,3,0,26,679,0,193130663,0,5.794,28.113239,16690,14514,0
Data,2020-01-17 14:15:29.500Z,12.25,12,3,180,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,12.25,257.37,136.12,132.826224,29.76321,0.18,3.06,5739.94,136.12,77.37,10,3,3476,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.794,28.113239,16690,14514,0
Data,2020-01-17 14:15:29.750Z,12.5,12.5,3,181,0,12.5,944.00116,26.579151,19.291764,31.716949,4.455802,1.29478,27.388867,304.756268,316.242818,-999,-999,0,12.5,257.37,136.11,132.816466,29.761023,0.18,3,5740.72,136.11,77.37,10,3,62833,0,-58.450524,13.305653,0.76,1.2,17941,0,0,0,0,0,0,0,0,0,0,4104,0,16147,3,0,26,62317,0,193130663,0,5.788,28.147722,16690,46501,0
Data,2020-01-17 14:15:30.000Z,12.75,12.5,3,181,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,12.75,257.39,136.13,132.846364,29.719026,0.18,2.99,5741.49,136.13,77.39,10,3,7420,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.788,28.147722,16690,46501,0
Data,2020-01-17 14:15:30.250Z,13,13,3,182,0,13,944.078003,26.579151,19.300942,31.69105,4.457572,1.301404,27.389187,304.749169,316.240098,-999,-999,0,13,257.39,136.16,132.87564,29.725575,0.2,3.07,5742.24,136.16,77.39,10,3,28723,0,-58.449911,13.305788,0.76,1.19,33986,0,0,0,0,0,0,0,0,0,0,4104,0,16152,3,0,26,60531,0,193130663,0,5.8,28.113239,16690,30273,0
Data,2020-01-17 14:15:30.500Z,13.25,13,3,182,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,13.25,257.37,136.18,132.884772,29.776329,0.2,3.03,5743,136.18,77.37,10,3,55458,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.8,28.113239,16690,30273,0
Data,2020-01-17 14:15:30.750Z,13.5,13.5,3,183,0,13.5,943.936707,26.57946,19.312906,31.668528,4.461109,1.31029,27.390137,304.762536,316.263247,-999,-999,0,13.5,257.37,136.18,132.884772,29.776329,0.2,2.97,5743.78,136.18,77.37,10,3,20570,0,-58.449298,13.305922,0.76,1.19,1369,0,0,0,0,0,0,0,0,0,0,4104,0,16147,3,0,26,62317,0,193130663,0,5.768,28.147722,16690,2131,0
Data,2020-01-17 14:15:31.000Z,13.75,13.5,3,183,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,13.75,257.38,136.18,132.889967,29.753136,0.2,3.05,5744.53,136.18,77.38,10,3,43570,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.768,28.147722,16690,2131,0
Data,2020-01-17 14:15:31.250Z,14,14,3,184,0,14,943.952881,26.580816,19.319155,31.650585,4.462846,1.31591,27.391811,304.762421,316.267634,-999,-999,0,14,257.37,136.22,132.923804,29.785075,0.2,3.09,5745.29,136.22,77.37,10,3,27056,0,-58.448686,13.306056,0.76,1.2,9377,0,0,0,0,0,0,0,0,0,0,4104,0,16153,3,0,26,22533,0,193130663,0,5.8,28.147722,16690,65085,0
Data,2020-01-17 14:15:31.500Z,14.25,14,3,184,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,14.25,257.39,136.23,132.943952,29.740857,0.2,2.98,5746.05,136.23,77.39,10,3,6624,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.8,28.147722,16690,65085,0
Data,2020-01-17 14:15:31.750Z,14.5,14.5,3,185,0,14.5,943.782349,26.578373,19.278439,31.626785,4.453537,1.284518,27.387677,304.775693,316.257058,-999,-999,0,14.5,257.38,136.23,132.938759,29.76406,0.2,2.99,5746.8,136.23,77.38,10,3,2509,0,-58.448073,13.306191,0.77,1.2,26683,0,0,0,0,0,0,0,0,0,0,4104,0,16149,3,0,26,27210,0,193130663,0,5.807,28.182219,16690,48817,0
Data,2020-01-17 14:15:32.000Z,14.75,14.5,3,185,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,14.75,257.37,136.27,132.972594,29.796008,0.2,2.87,5747.53,136.27,77.37,10,3,50253,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,193130663,0,5.807,28.182219,16690,48817,0
