AVAPS-LOG,UTC Date & Time,Session Time,Channel,Event or Error Message,Calling Context
AVAPS-LOG,2020-01-22 15:25:26.628Z,1302.172,4,Sonde 192510109 Preview OK by operator
AVAPS-LOG,2020-01-22 15:25:38.094Z,1313.638,4,Sounding data collection started by operator
AVAPS-LOG,2020-01-22 15:25:48.045Z,1323.589,4,CHANNEL 4 READY for launch
AVAPS-LOG,2020-01-22 15:28:04.043Z,1459.588,3,Sonde 193430464 Launch Detect; Launch Time 2020-01-22 15:28:00.000; Dfile Name D20200122_152800.3
AVAPS-LOG,2020-01-22 15:28:04.044Z,1459.589,3,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2020-01-22 15:28:36.895Z,1492.439,5,Sounding START request
AVAPS-LOG,2020-01-22 15:28:37.300Z,1492.845,5,Sounding files created
AVAPS-LOG,2020-01-22 15:29:01.394Z,1516.938,5,Sounding frequency 404.40 selected by operator
AVAPS-LOG,2020-01-22 15:29:29.482Z,1545.026,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:29:29.965Z,1545.509,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:29:30.445Z,1545.989,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:29:30.445Z,1545.989,,Sonde 192510911 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2020-01-22 15:29:38.056Z,1553.601,5,Sonde 192510911 factory pressure error value is 0.000 mb
AVAPS-LOG,2020-01-22 15:29:39.876Z,1555.420,5,Sonde 192510911 Preview OK by operator
AVAPS-LOG,2020-01-22 15:30:17.095Z,1592.639,5,Sounding data collection started by operator
AVAPS-LOG,2020-01-22 15:30:27.044Z,1602.588,5,CHANNEL 5 READY for launch
AVAPS-LOG,2020-01-22 15:33:05.296Z,1760.840,4,Sonde 192510109 Launch Detect; Launch Time 2020-01-22 15:33:01.250; Dfile Name D20200122_153301.4
AVAPS-LOG,2020-01-22 15:33:05.297Z,1760.841,4,Sounding Launch Obs is missing or incomplete or Manual Entry; LLA source is GPS Reference Receiver
AVAPS-LOG,2020-01-22 15:33:16.694Z,1772.239,6,Sounding START request
AVAPS-LOG,2020-01-22 15:33:17.099Z,1772.644,6,Sounding files created
AVAPS-LOG,2020-01-22 15:33:23.993Z,1779.538,6,Sounding frequency 404.60 selected by operator
AVAPS-LOG,2020-01-22 15:33:44.073Z,1799.617,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:33:44.555Z,1800.099,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:33:45.035Z,1800.579,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:33:45.035Z,1800.579,,Sonde 193430468 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2020-01-22 15:34:24.807Z,1840.351,6,Sonde 193430468 factory pressure error value is 0.000 mb
AVAPS-LOG,2020-01-22 15:34:26.626Z,1842.170,6,Sonde 193430468 Preview OK by operator
AVAPS-LOG,2020-01-22 15:34:54.094Z,1869.638,6,Sounding data collection started by operator
AVAPS-LOG,2020-01-22 15:35:04.044Z,1879.588,6,CHANNEL 6 READY for launch
AVAPS-LOG,2020-01-22 15:38:07.796Z,2063.340,5,Sonde 192510911 Launch Detect; Launch Time 2020-01-22 15:38:03.695; Dfile Name D20200122_153804.5
AVAPS-LOG,2020-01-22 15:38:07.797Z,2063.341,5,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2020-01-22 15:38:17.034Z,2072.578,7,Sounding START request
AVAPS-LOG,2020-01-22 15:38:17.300Z,2072.845,7,Sounding files created
AVAPS-LOG,2020-01-22 15:38:24.894Z,2080.438,7,Sounding frequency 404.80 selected by operator
AVAPS-LOG,2020-01-22 15:38:44.983Z,2100.527,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:38:45.455Z,2100.999,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:38:45.926Z,2101.470,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:38:45.926Z,2101.470,,Sonde 193420025 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2020-01-22 15:39:15.557Z,2131.101,7,Sonde 193420025 factory pressure error value is 0.000 mb
AVAPS-LOG,2020-01-22 15:39:17.377Z,2132.921,7,Sonde 193420025 Preview OK by operator
AVAPS-LOG,2020-01-22 15:39:37.093Z,2152.638,7,Sounding data collection started by operator
AVAPS-LOG,2020-01-22 15:39:47.044Z,2162.588,7,CHANNEL 7 READY for launch
AVAPS-LOG,2020-01-22 15:40:15.924Z,2191.468,1,Sounding STOP request
AVAPS-LOG,2020-01-22 15:40:36.161Z,2211.706,1,Sounding files closed
AVAPS-LOG,2020-01-22 15:40:36.166Z,2211.711,1,Sounding files renamed
AVAPS-LOG,2020-01-22 15:40:36.985Z,2212.530,1,Sounding ENDED
AVAPS-LOG,2020-01-22 15:40:54.707Z,2230.251,2,Sounding STOP request
AVAPS-LOG,2020-01-22 15:40:57.754Z,2233.298,2,Sounding files closed
AVAPS-LOG,2020-01-22 15:40:57.761Z,2233.305,2,Sounding files renamed
AVAPS-LOG,2020-01-22 15:40:58.571Z,2234.115,2,Sounding ENDED
AVAPS-LOG,2020-01-22 15:43:05.795Z,2361.339,6,Sonde 193430468 Launch Detect; Launch Time 2020-01-22 15:43:01.750; Dfile Name D20200122_154302.6
AVAPS-LOG,2020-01-22 15:43:05.795Z,2361.339,6,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2020-01-22 15:43:22.179Z,2377.723,8,Sounding START request
AVAPS-LOG,2020-01-22 15:43:22.498Z,2378.043,8,Sounding files created
AVAPS-LOG,2020-01-22 15:43:44.794Z,2400.339,8,Sounding frequency 405.00 selected by operator
AVAPS-LOG,2020-01-22 15:43:54.474Z,2410.018,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:43:54.956Z,2410.500,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:43:55.425Z,2410.969,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:43:55.425Z,2410.969,,Sonde 192510312 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2020-01-22 15:44:07.057Z,2422.601,8,Sonde 192510312 factory pressure error value is 0.000 mb
AVAPS-LOG,2020-01-22 15:44:08.877Z,2424.421,8,Sonde 192510312 Preview OK by operator
AVAPS-LOG,2020-01-22 15:44:20.793Z,2436.338,8,Sounding data collection started by operator
AVAPS-LOG,2020-01-22 15:44:30.043Z,2445.588,8,CHANNEL 8 READY for launch
AVAPS-LOG,2020-01-22 15:44:42.467Z,2458.011,3,Sounding STOP request
AVAPS-LOG,2020-01-22 15:44:46.153Z,2461.697,3,Sounding files closed
AVAPS-LOG,2020-01-22 15:44:46.158Z,2461.702,3,Sounding files renamed
AVAPS-LOG,2020-01-22 15:44:46.950Z,2462.494,3,Sounding ENDED
AVAPS-LOG,2020-01-22 15:45:51.026Z,2526.570,1,Sounding START request
AVAPS-LOG,2020-01-22 15:45:51.301Z,2526.845,1,Sounding files created
AVAPS-LOG,2020-01-22 15:46:31.494Z,2567.038,1,Sounding frequency 403.60 selected by operator
AVAPS-LOG,2020-01-22 15:47:23.582Z,2619.126,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:47:24.054Z,2619.599,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:47:24.535Z,2620.079,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 15:47:24.535Z,2620.079,,Sonde 193430557 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2020-01-22 15:48:04.557Z,2660.101,1,Sonde 193430557 factory pressure error value is 0.000 mb
AVAPS-LOG,2020-01-22 15:48:06.368Z,2661.912,1,Sonde 193430557 Preview OK by operator
AVAPS-LOG,2020-01-22 15:48:07.795Z,2663.339,7,Sonde 193420025 Launch Detect; Launch Time 2020-01-22 15:48:03.694; Dfile Name D20200122_154804.7
AVAPS-LOG,2020-01-22 15:48:07.795Z,2663.339,7,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2020-01-22 15:48:23.794Z,2679.338,1,Sounding data collection started by operator
AVAPS-LOG,2020-01-22 15:48:33.043Z,2688.588,1,CHANNEL 1 READY for launch
AVAPS-LOG,2020-01-22 15:48:40.042Z,2695.586,4,Sounding STOP request
AVAPS-LOG,2020-01-22 15:48:43.557Z,2699.101,4,Sounding files closed
AVAPS-LOG,2020-01-22 15:48:43.563Z,2699.107,4,Sounding files renamed
AVAPS-LOG,2020-01-22 15:48:44.356Z,2699.900,4,Sounding ENDED
AVAPS-LOG,2020-01-22 15:51:07.731Z,2843.275,2,Sounding START request
AVAPS-LOG,2020-01-22 15:51:08.101Z,2843.646,2,Sounding files created
AVAPS-LOG,2020-01-22 15:51:13.295Z,2848.839,2,Sounding frequency 403.80 selected by operator
AVAPS-LOG,2020-01-22 15:51:33.383Z,2868.927,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
